age,region,employment_type,hours_worked,weekly_earnings,tenure_years
19,Dammam,FullTime,39.993,381.453,13.924
18,Dammam,FullTime,39.455,725.772,11.564
46,Dammam,FullTime,40.089,538.762,5.248
29,Dammam,FullTime,38.569,1260.965,12.045
26,Dammam,FullTime,40.275,972.67,8.301
36,Dammam,FullTime,39.276,564.772,4.533
32,Khobar,FullTime,37.423,837.567,11.959
18,Dammam,FullTime,38.581,493.362,25.051
22,Dammam,FullTime,41.181,558.539,17.203
38,Khobar,FullTime,41.124,1315.046,12.69
42,Alhasa,FullTime,42.419,641.944,7.22
47,Riyadh,FullTime,39.296,595.785,16.501
25,Dammam,PartTime,20.01,361.8,11.665
55,Dammam,PartTime,23.524,252.21,10.323
21,Dammam,FullTime,38.385,658.576,18.527
39,Alhasa,FullTime,41.089,765.373,20.029
44,Dammam,PartTime,25.516,626.24,34.185
33,Buqaiq,FullTime,39.147,375.835,8.102
55,Dammam,FullTime,40.588,1080.192,11.12
25,Dammam,FullTime,41.218,823.088,29.373
19,Khobar,FullTime,38.42,936.061,12.848
18,Dammam,FullTime,41.722,1658.366,9.367
49,Dammam,PartTime,16.424,240.859,3.935
46,Dammam,FullTime,39.852,1289.652,10.302
53,Dammam,FullTime,40.911,827.904,8.563
25,Dammam,PartTime,20.64,527.565,14.374
45,Dammam,FullTime,42.396,709.563,18.17
33,Alhasa,FullTime,42.267,483.543,19.6
40,Dammam,FullTime,39.284,1115.318,21.896
46,Dammam,PartTime,20.858,426.262,8.682
50,Khobar,FullTime,40.927,1256.478,11.224
42,Dammam,PartTime,19.639,436.867,10.983
43,Dammam,FullTime,39.876,1165.97,13.861
25,Dammam,FullTime,39.345,1502.299,8.436
39,Dammam,FullTime,40.74,775.089,15.334
53,Khobar,PartTime,21.854,725.358,27.476
56,Dammam,FullTime,40.638,715.601,18.908
22,Dammam,FullTime,41.281,1271.714,25.295
58,Buqaiq,FullTime,42.459,582.082,19.26
42,Dammam,PartTime,18.54,318.615,8.4
49,Dammam,FullTime,38.763,599.383,9.852
40,Dammam,PartTime,16.047,483.071,14.191
54,Dammam,PartTime,18.07,271.244,13.359
43,Buqaiq,FullTime,40.473,679.893,17.143
18,Dammam,PartTime,23.778,543.314,18.455
24,Dammam,FullTime,39.48,602.358,17.823
43,Dammam,FullTime,39.067,604.864,17.054
55,Dammam,FullTime,41.316,916.176,12.856
64,Dammam,FullTime,39.853,818.283,27.644
37,Alhasa,FullTime,41.01,653.634,16.334
52,Khobar,FullTime,41.235,882.389,18.326
36,Khobar,FullTime,40.861,685.947,11.562
25,Khobar,FullTime,40.099,588.553,13.742
48,Dammam,FullTime,39.396,938.652,5.491
46,Dammam,FullTime,40.055,563.485,9.899
34,Dammam,FullTime,41.089,370.766,24.714
29,Dammam,FullTime,40.531,622.457,18.931
51,Buqaiq,FullTime,38.541,706.672,9.207
51,Dammam,FullTime,39.17,797.775,8.454
44,Dammam,PartTime,18.612,209.499,13.058
48,Dammam,FullTime,39.854,271.079,6.097
58,Dammam,PartTime,23.302,202.316,11.261
51,Dammam,PartTime,22.082,402.413,23.712
38,Khobar,FullTime,38.933,932.427,11.402
22,Dammam,FullTime,41.223,363.048,10.747
33,Dammam,FullTime,41.557,1049.571,18.691
59,Dammam,FullTime,39.163,650.068,8.421
47,Dammam,FullTime,40.135,681.922,10.203
32,Dammam,PartTime,11.362,114.064,11.973
25,Khobar,FullTime,39.559,960.209,12.924
31,Jeddah,PartTime,17.376,211.531,15.367
53,Dammam,FullTime,39.039,740.896,17.717
53,Dammam,FullTime,39.58,976.037,9.085
46,Dammam,FullTime,39.811,779.267,13.573
37,Dammam,FullTime,40.3,896.406,12.433
34,Dammam,FullTime,40.898,1312.935,27.674
59,Khobar,FullTime,40.374,433.703,12.14
47,Khobar,FullTime,38.698,549.553,26.287
42,Dammam,FullTime,40.831,1050.292,25.903
37,Dammam,FullTime,40.468,356.228,15.137
60,Alhasa,FullTime,40.485,713.882,13.58
24,Dammam,FullTime,40.322,498.807,37.562
54,Dammam,PartTime,20.998,332.73,4.057
59,Dammam,FullTime,40.125,912.845,10.803
52,Dammam,FullTime,37.975,652.966,20.383
39,Dammam,FullTime,39.672,936.273,16.629
36,Dammam,FullTime,38.814,836.797,8.79
36,Dammam,FullTime,39.043,911.612,9.527
51,Dammam,FullTime,40.215,698.712,8.678
18,Dammam,FullTime,41.546,734.193,35.521
66,Dammam,FullTime,42.102,941.684,9.488
26,Dammam,FullTime,39.012,360.63,12.564
28,Dammam,FullTime,39.415,495.449,13.202
54,Dammam,FullTime,40.539,644.349,13.01
54,Dammam,FullTime,40.613,1152.884,23.893
22,Dammam,FullTime,40.817,847.065,14.858
67,Dammam,PartTime,21.348,470.765,23.706
51,Dammam,PartTime,23.879,268.354,14.415
43,Dammam,FullTime,40.517,895.08,10.695
41,Dammam,FullTime,41.427,849.789,13.702
40,Khobar,FullTime,40.8,1302.846,9.008
31,Dammam,FullTime,40.664,520.331,35.741
44,Riyadh,FullTime,39.37,769.379,12.721
28,Buqaiq,FullTime,38.955,469.531,14.862
18,Dammam,FullTime,39.879,769.977,8.12
22,Alhasa,PartTime,21.292,349.183,13.456
33,Khobar,FullTime,40.226,1131.78,6.356
53,Dammam,FullTime,39.487,528.447,13.883
38,Dammam,PartTime,24.538,443.954,29.598
40,Khobar,FullTime,39.261,823.822,19.03
32,Dammam,FullTime,40.984,555.925,30.098
42,Dammam,FullTime,40.895,483.766,23.961
57,Alhasa,PartTime,18.448,370.526,4.92
36,Dammam,PartTime,20.489,241.216,11.69
39,Dammam,FullTime,40.112,362.657,2.754
58,Dammam,PartTime,21.928,503.285,13.374
35,Alhasa,PartTime,20.539,402.493,17.279
54,Dammam,PartTime,21.602,313.012,5.931
58,Buqaiq,FullTime,39.778,564.421,9.507
36,Dammam,PartTime,17.086,322.678,11.705
25,Dammam,FullTime,38.978,395.169,14.661
56,Jubail,FullTime,38.745,591.91,21.017
32,Khobar,FullTime,40.185,869.532,11.248
44,Dammam,FullTime,40.842,742.844,8.702
38,Dammam,PartTime,20.499,508.451,36.075
35,Dammam,FullTime,40.739,655.986,7.05
40,Dammam,FullTime,40.127,620.542,17.609
31,Dammam,PartTime,20.185,386.903,13.943
57,Buqaiq,PartTime,21.485,321.014,24.544
40,Dammam,FullTime,40.444,501.853,15.278
20,Dammam,FullTime,39.089,1307.112,15.141
18,Dammam,PartTime,17.801,582.513,8.703
43,Dammam,FullTime,41.074,1155.826,13.073
37,Dammam,PartTime,23.773,738.201,13.905
33,Dammam,FullTime,40.179,464.579,23.337
44,Dammam,PartTime,21.402,318.592,14.764
25,Dammam,FullTime,39.281,634.461,9.11
53,Dammam,FullTime,40.231,577.456,15.762
35,Dammam,FullTime,38.966,556.666,14.089
51,Dammam,FullTime,41.852,1130.546,25.65
31,Dammam,FullTime,40.792,920.389,10.385
41,Dammam,PartTime,17.59,380.461,19.56
43,Dammam,FullTime,40.673,624.668,17.484
41,Dammam,FullTime,39.635,376.232,6.792
47,Khobar,FullTime,41.587,409.313,18.865
34,Khobar,FullTime,40.351,808.914,22.799
47,Alhasa,PartTime,22.773,370.832,13.847
49,Khobar,FullTime,41.042,460.729,21.984
53,Dammam,FullTime,39.267,1043.744,16.372
57,Buqaiq,FullTime,41.142,940.808,7.368
42,Dammam,PartTime,20.268,293.122,20.872
52,Khobar,FullTime,39.0,995.827,13.202
52,Buqaiq,FullTime,40.864,755.929,13.894
41,Dammam,FullTime,40.507,479.859,15.236
36,Dammam,FullTime,39.586,842.872,7.109
45,Dammam,FullTime,40.44,693.889,20.699
30,Dammam,PartTime,22.317,531.846,15.862
39,Khobar,PartTime,22.733,537.159,21.376
50,Dammam,FullTime,40.82,886.122,20.869
24,Dammam,FullTime,39.355,576.647,16.272
19,Dammam,FullTime,39.493,495.355,12.798
40,Alhasa,FullTime,39.99,416.255,26.959
19,Dammam,FullTime,40.082,1023.175,16.172
46,Riyadh,FullTime,39.19,402.824,14.816
56,Dammam,FullTime,39.331,1177.146,9.655
24,Alhasa,FullTime,38.607,568.435,6.227
59,Dammam,PartTime,17.573,355.967,12.479
40,Dammam,FullTime,40.056,682.181,17.739
35,Dammam,FullTime,39.736,920.986,18.637
23,Dammam,FullTime,40.208,400.951,11.77
35,Dammam,FullTime,39.754,974.56,10.644
32,Jubail,PartTime,19.184,327.942,13.467
59,Khobar,FullTime,39.487,715.703,12.529
21,Alhasa,PartTime,17.77,265.382,13.086
36,Dammam,PartTime,23.7,323.957,8.224
60,Dammam,FullTime,37.774,1547.023,12.589
31,Alhasa,PartTime,20.565,449.431,12.691
20,Dammam,FullTime,41.746,607.467,28.795
52,Dammam,FullTime,39.351,719.192,19.64
34,Dammam,PartTime,21.91,692.418,32.926
24,Dammam,PartTime,21.967,314.092,14.434
26,Dammam,FullTime,39.17,1106.196,10.563
40,Dammam,FullTime,38.654,885.745,5.463
48,Dammam,PartTime,18.81,605.47,22.885
57,Jeddah,FullTime,39.403,1000.977,15.302
46,Khobar,FullTime,39.404,524.917,20.973
65,Dammam,FullTime,40.271,571.025,27.113
54,Khobar,FullTime,40.643,512.113,19.281
44,Dammam,PartTime,19.5,224.899,8.084
46,Dammam,PartTime,20.505,480.039,10.124
55,Khobar,FullTime,39.701,601.874,11.1
55,Dammam,PartTime,18.644,557.551,11.25
37,Dammam,PartTime,18.502,285.387,7.762
64,Dammam,PartTime,18.607,250.836,16.828
18,Alhasa,FullTime,40.132,1210.877,7.922
38,Dammam,FullTime,39.825,444.658,23.574
60,Dammam,FullTime,40.3,1159.389,11.778
41,Dammam,FullTime,40.69,734.927,9.133
28,Dammam,FullTime,40.35,546.121,15.94
42,Khobar,FullTime,40.053,470.814,25.951
37,Dammam,FullTime,40.152,503.804,8.637
52,Khobar,FullTime,40.86,649.492,5.068
46,Dammam,FullTime,40.893,586.865,9.521
41,Dammam,FullTime,41.727,350.614,33.073
40,Dammam,FullTime,39.528,1285.19,15.096
57,Dammam,FullTime,39.344,650.265,12.361
37,Dammam,FullTime,40.875,964.946,9.921
37,Dammam,FullTime,39.346,572.779,17.992
56,Dammam,PartTime,16.911,654.367,12.677
55,Dammam,PartTime,17.725,390.447,12.739
29,Dammam,FullTime,40.259,513.076,18.474
42,Dammam,FullTime,40.025,947.424,26.192
62,Dammam,PartTime,20.146,412.72,14.856
65,Dammam,FullTime,40.503,634.089,9.243
32,Jubail,FullTime,41.045,567.1,11.785
33,Dammam,FullTime,40.115,484.593,16.811
36,Dammam,PartTime,15.171,337.352,12.416
47,Dammam,PartTime,21.356,208.058,15.049
32,Dammam,FullTime,39.16,811.832,3.051
23,Dammam,FullTime,39.427,408.045,21.445
42,Dammam,FullTime,40.934,388.505,10.52
35,Dammam,PartTime,22.331,341.673,25.704
40,Dammam,FullTime,39.943,616.396,6.779
42,Dammam,PartTime,17.311,257.836,12.417
23,Dammam,FullTime,40.046,746.399,22.143
26,Alhasa,FullTime,39.874,441.463,15.377
37,Alhasa,FullTime,39.075,579.845,14.031
43,Dammam,PartTime,19.396,587.923,4.126
40,Dammam,FullTime,38.468,1005.906,9.128
44,Dammam,FullTime,40.103,838.337,17.143
31,Dammam,FullTime,41.021,1106.144,7.864
45,Dammam,FullTime,40.347,783.975,11.252
39,Dammam,FullTime,40.079,398.271,23.208
45,Dammam,FullTime,40.357,446.612,19.043
58,Dammam,FullTime,41.647,748.647,12.078
47,Dammam,PartTime,21.447,481.07,9.507
30,Dammam,PartTime,16.318,221.483,22.887
62,Dammam,FullTime,38.482,699.469,19.732
61,Dammam,FullTime,41.013,741.277,16.488
33,Dammam,FullTime,40.961,760.979,18.6
32,Dammam,FullTime,40.556,784.341,7.709
20,Alhasa,FullTime,39.366,1144.536,16.909
31,Jeddah,PartTime,27.712,781.694,10.818
42,Dammam,PartTime,21.296,306.932,11.211
26,Dammam,FullTime,39.878,516.468,20.446
58,Dammam,PartTime,21.882,348.139,28.087
27,Dammam,PartTime,24.679,305.132,23.52
40,Jubail,PartTime,23.282,218.149,12.433
31,Dammam,PartTime,21.793,629.632,11.669
42,Dammam,PartTime,22.549,644.146,19.879
18,Dammam,FullTime,41.244,883.132,31.28
30,Khobar,FullTime,40.408,673.115,11.026
33,Dammam,FullTime,40.478,1439.884,10.555
44,Dammam,FullTime,39.492,785.56,8.888
46,Dammam,FullTime,39.938,414.422,11.334
33,Dammam,PartTime,22.648,350.892,21.38
53,Dammam,FullTime,40.683,938.602,14.246
48,Dammam,PartTime,18.449,138.194,16.183
37,Dammam,FullTime,40.984,1028.654,10.645
32,Dammam,PartTime,20.386,223.936,9.534
30,Dammam,FullTime,40.794,860.497,20.349
22,Dammam,FullTime,39.244,647.977,20.831
52,Dammam,FullTime,39.559,657.0,10.815
33,Dammam,PartTime,18.536,391.096,8.266
43,Dammam,FullTime,38.553,821.626,12.177
32,Dammam,FullTime,40.484,814.684,14.509
33,Dammam,FullTime,39.177,616.963,21.784
37,Dammam,FullTime,39.147,486.1,13.202
24,Dammam,FullTime,41.91,860.953,12.846
18,Dammam,PartTime,19.396,304.085,5.218
52,Dammam,PartTime,21.206,272.111,22.624
49,Khobar,FullTime,41.705,1191.682,15.111
33,Dammam,FullTime,40.009,756.593,29.361
27,Alhasa,FullTime,39.191,780.061,16.84
54,Dammam,FullTime,39.801,687.384,12.923
23,Dammam,FullTime,39.448,599.767,5.425
45,Dammam,FullTime,39.892,494.907,22.956
52,Dammam,FullTime,37.893,723.281,8.43
40,Khobar,FullTime,40.199,1006.817,15.963
24,Dammam,FullTime,40.172,751.399,15.241
40,Khobar,FullTime,40.427,784.373,8.737
37,Dammam,FullTime,38.687,593.054,22.952
51,Khobar,FullTime,39.754,725.263,17.488
41,Dammam,PartTime,15.122,270.705,15.594
32,Dammam,FullTime,40.65,596.777,12.966
58,Dammam,FullTime,39.06,1593.649,19.786
32,Khobar,FullTime,39.826,889.305,9.672
34,Dammam,FullTime,40.148,667.426,7.552
24,Dammam,FullTime,38.966,566.256,10.482
46,Khobar,FullTime,40.623,668.763,13.821
42,Khobar,FullTime,37.706,489.753,18.516
21,Dammam,FullTime,40.617,591.624,10.905
46,Dammam,FullTime,38.22,857.806,17.88
18,Dammam,FullTime,39.84,525.468,16.357
23,Dammam,FullTime,40.607,954.923,12.678
34,Dammam,FullTime,39.472,451.931,18.767
33,Dammam,FullTime,39.598,456.404,9.701
31,Dammam,FullTime,39.613,1104.534,9.408
35,Khobar,FullTime,38.242,1093.182,12.376
21,Dammam,PartTime,20.293,569.643,11.251
29,Dammam,FullTime,39.227,876.472,11.538
29,Khobar,FullTime,39.862,700.211,15.443
20,Dammam,PartTime,21.225,390.086,17.435
43,Dammam,FullTime,41.114,1484.109,9.149
18,Dammam,FullTime,40.418,829.024,5.968
42,Dammam,FullTime,40.086,1062.01,13.21
40,Khobar,FullTime,39.655,616.142,12.693
43,Dammam,PartTime,20.487,281.25,14.494
45,Dammam,FullTime,40.08,508.368,20.388
34,Dammam,FullTime,41.466,734.96,15.357
29,Dammam,FullTime,39.85,1454.309,12.408
37,Dammam,FullTime,40.921,1021.909,6.728
35,Dammam,FullTime,39.948,948.243,17.83
28,Khobar,FullTime,38.422,1090.521,9.173
42,Dammam,FullTime,38.627,604.449,12.982
50,Dammam,PartTime,15.895,207.491,32.506
41,Dammam,FullTime,39.28,530.044,13.673
35,Buqaiq,FullTime,40.713,649.573,24.894
35,Dammam,FullTime,38.192,441.14,10.076
61,Dammam,FullTime,38.52,551.234,12.373
57,Dammam,FullTime,40.356,596.128,12.432
50,Alhasa,PartTime,20.335,638.477,16.094
59,Alhasa,FullTime,41.43,1149.031,20.807
43,Dammam,FullTime,39.376,399.156,12.599
39,Dammam,FullTime,40.573,721.679,14.375
41,Dammam,FullTime,38.228,822.41,40.0
39,Dammam,PartTime,23.314,343.603,14.632
44,Dammam,FullTime,40.598,807.717,13.802
23,Dammam,PartTime,23.746,470.856,17.542
43,Buqaiq,FullTime,40.15,823.363,8.929
24,Dammam,PartTime,20.597,500.046,7.599
51,Dammam,FullTime,40.001,625.639,10.94
26,Dammam,FullTime,39.371,1015.675,10.392
56,Dammam,FullTime,39.842,518.033,10.942
33,Dammam,FullTime,40.569,931.049,11.494
48,Jeddah,FullTime,39.591,826.409,10.753
29,Dammam,PartTime,16.232,175.486,15.164
19,Dammam,PartTime,19.964,546.89,6.492
41,Dammam,FullTime,40.501,337.497,18.622
40,Dammam,FullTime,40.001,876.208,10.368
38,Dammam,FullTime,40.279,1039.793,8.37
23,Dammam,FullTime,39.357,480.403,10.724
24,Dammam,FullTime,40.871,358.295,16.015
54,Dammam,FullTime,41.404,471.857,13.791
31,Dammam,PartTime,15.823,610.728,12.108
38,Dammam,FullTime,40.008,675.254,10.946
44,Dammam,PartTime,20.423,455.253,13.815
51,Dammam,FullTime,40.739,844.175,26.856
63,Alhasa,PartTime,17.997,332.912,9.814
40,Dammam,FullTime,40.626,826.877,20.229
47,Dammam,FullTime,41.339,846.786,10.466
40,Dammam,FullTime,39.627,847.904,6.746
18,Dammam,PartTime,20.652,324.043,16.172
23,Dammam,FullTime,40.347,737.839,21.072
49,Dammam,FullTime,39.456,917.84,5.486
41,Dammam,FullTime,41.299,599.755,9.724
22,Dammam,FullTime,41.169,395.115,20.553
34,Dammam,PartTime,16.946,329.633,19.257
24,Khobar,FullTime,41.121,385.771,11.579
53,Dammam,PartTime,21.224,494.801,10.519
19,Dammam,FullTime,41.841,663.48,19.986
28,Dammam,FullTime,39.371,677.525,20.001
33,Dammam,FullTime,38.755,857.41,15.558
42,Dammam,FullTime,39.895,611.691,6.978
24,Dammam,FullTime,40.836,392.24,16.408
33,Khobar,FullTime,41.301,893.07,13.002
56,Buqaiq,FullTime,39.646,1188.737,9.129
58,Dammam,FullTime,40.072,1277.155,14.172
53,Khobar,FullTime,40.071,747.144,19.914
31,Dammam,FullTime,39.793,552.318,12.404
31,Dammam,FullTime,37.908,831.38,20.105
29,Dammam,FullTime,40.58,390.352,7.926
36,Dammam,PartTime,20.216,592.823,17.628
26,Dammam,FullTime,39.813,451.052,27.333
64,Dammam,FullTime,40.0,565.031,17.694
27,Khobar,FullTime,41.396,1090.165,9.585
38,Dammam,PartTime,17.244,246.621,12.933
24,Khobar,FullTime,39.517,925.506,22.831
34,Dammam,FullTime,39.864,734.589,17.764
31,Khobar,FullTime,38.702,400.428,20.0
53,Dammam,FullTime,39.998,561.641,18.951
23,Dammam,PartTime,23.543,267.518,17.145
38,Dammam,FullTime,38.521,819.761,14.442
52,Dammam,FullTime,41.262,1595.695,18.142
26,Dammam,FullTime,39.615,1118.231,17.752
25,Dammam,FullTime,40.529,816.811,11.935
43,Khobar,FullTime,40.981,868.828,23.689
37,Dammam,PartTime,17.481,288.683,12.301
18,Dammam,FullTime,39.369,759.916,15.174
21,Dammam,PartTime,22.565,325.549,11.441
49,Dammam,FullTime,39.823,677.481,11.974
30,Khobar,FullTime,40.779,695.999,18.835
43,Dammam,FullTime,39.014,689.35,11.981
28,Dammam,PartTime,16.245,475.803,17.028
44,Dammam,PartTime,15.254,255.572,16.54
31,Dammam,FullTime,40.524,1056.096,15.16
31,Alhasa,FullTime,39.547,729.877,7.577
44,Alhasa,FullTime,39.763,694.805,32.248
62,Khobar,PartTime,18.94,351.725,22.389
19,Dammam,FullTime,42.109,2779.742,11.35
23,Dammam,FullTime,40.117,889.781,14.721
27,Dammam,FullTime,40.846,725.74,10.479
57,Alhasa,PartTime,22.752,499.843,16.554
18,Dammam,FullTime,38.882,902.218,9.931
34,Khobar,FullTime,39.989,523.203,20.268
40,Dammam,PartTime,18.15,241.561,17.739
57,Dammam,FullTime,41.103,701.404,6.872
44,Dammam,FullTime,40.248,597.359,17.632
47,Dammam,FullTime,40.454,474.997,10.913
26,Dammam,PartTime,21.66,381.558,16.606
27,Dammam,FullTime,40.212,445.149,10.783
26,Dammam,PartTime,17.419,367.845,4.878
18,Khobar,FullTime,41.403,1013.962,19.446
57,Dammam,PartTime,21.609,307.77,10.746
56,Dammam,FullTime,38.889,1156.872,19.456
37,Dammam,FullTime,40.166,1063.555,8.723
20,Jubail,PartTime,23.54,458.328,14.917
59,Dammam,FullTime,40.34,709.668,17.556
41,Dammam,FullTime,40.799,1177.381,18.478
37,Dammam,FullTime,40.949,1405.067,4.313
37,Dammam,PartTime,21.693,786.985,24.564
38,Dammam,FullTime,40.43,967.627,20.605
50,Dammam,FullTime,40.243,378.008,12.866
32,Dammam,FullTime,39.045,407.377,6.441
19,Alhasa,FullTime,40.038,925.192,10.28
35,Dammam,FullTime,38.353,704.204,20.01
57,Khobar,FullTime,40.044,541.904,8.679
35,Dammam,PartTime,16.812,488.529,26.512
37,Khobar,FullTime,40.118,512.44,5.915
25,Dammam,FullTime,37.787,1117.997,8.737
48,Dammam,PartTime,19.252,248.827,10.857
25,Dammam,FullTime,41.439,590.242,14.317
61,Dammam,FullTime,38.57,533.012,27.519
28,Dammam,FullTime,39.173,787.718,16.849
63,Dammam,FullTime,40.28,1177.747,23.027
26,Dammam,FullTime,40.548,762.649,15.719
27,Dammam,PartTime,19.649,339.261,24.226
24,Dammam,PartTime,16.673,333.63,19.788
51,Dammam,PartTime,14.169,270.13,13.352
66,Dammam,FullTime,40.573,1124.586,17.137
48,Khobar,PartTime,19.362,374.434,9.692
41,Khobar,FullTime,39.872,591.907,6.37
32,Buqaiq,FullTime,38.77,459.33,12.114
34,Dammam,FullTime,40.146,658.502,18.08
33,Khobar,FullTime,39.797,986.603,28.864
55,Alhasa,PartTime,19.116,566.272,9.121
38,Dammam,FullTime,39.264,580.823,15.239
58,Dammam,FullTime,40.126,844.231,14.854
29,Khobar,FullTime,40.4,1342.29,15.522
60,Khobar,FullTime,40.621,925.871,22.06
34,Dammam,PartTime,19.37,163.055,15.835
24,Dammam,FullTime,38.644,526.237,18.024
38,Dammam,FullTime,40.229,500.522,23.881
18,Dammam,FullTime,39.91,662.324,8.032
60,Jubail,FullTime,40.429,819.994,13.587
27,Dammam,PartTime,23.594,398.672,10.502
18,Dammam,FullTime,39.524,621.556,13.085
39,Dammam,FullTime,37.536,1017.383,9.423
26,Dammam,FullTime,39.032,847.301,16.609
37,Dammam,FullTime,39.587,467.893,33.14
59,Dammam,FullTime,39.257,534.942,16.297
52,Dammam,FullTime,39.522,381.773,11.163
34,Alhasa,FullTime,39.879,1441.345,6.547
28,Dammam,FullTime,40.138,1530.819,11.586
37,Dammam,PartTime,22.951,510.476,19.431
19,Dammam,FullTime,40.044,620.033,22.725
66,Alhasa,FullTime,40.306,644.211,20.971
37,Dammam,PartTime,23.884,626.739,12.579
29,Alhasa,PartTime,22.266,602.837,9.522
45,Khobar,PartTime,16.061,117.693,14.67
51,Khobar,FullTime,40.247,1307.762,9.945
57,Dammam,PartTime,13.787,249.668,26.066
36,Riyadh,FullTime,39.915,1095.556,15.593
18,Dammam,FullTime,38.559,622.12,17.614
46,Alhasa,FullTime,40.584,481.191,13.02
43,Dammam,FullTime,40.183,538.268,11.451
29,Khobar,FullTime,39.415,657.443,10.066
54,Dammam,PartTime,19.968,291.656,14.333
57,Buqaiq,FullTime,39.652,707.291,9.27
38,Dammam,FullTime,39.928,460.446,6.694
18,Dammam,FullTime,39.528,836.534,20.486
46,Dammam,FullTime,40.403,809.786,5.759
31,Dammam,PartTime,23.219,662.944,17.63
36,Dammam,FullTime,40.91,500.07,17.217
23,Dammam,FullTime,40.129,571.068,6.913
48,Khobar,FullTime,37.973,759.482,9.84
60,Khobar,FullTime,39.274,705.299,12.98
64,Dammam,PartTime,22.089,396.502,21.286
57,Dammam,FullTime,40.219,717.663,12.738
54,Dammam,PartTime,19.476,454.714,15.952
54,Dammam,FullTime,40.217,1156.657,6.614
65,Dammam,FullTime,39.459,626.876,12.546
42,Khobar,PartTime,21.617,468.699,9.716
34,Dammam,FullTime,39.712,985.879,13.338
32,Dammam,FullTime,39.582,396.558,31.602
52,Dammam,FullTime,38.855,642.552,2.962
18,Dammam,FullTime,39.139,346.52,21.938
49,Dammam,FullTime,38.905,1139.476,4.45
18,Dammam,FullTime,40.075,969.992,20.209
57,Dammam,FullTime,40.755,907.409,19.779
42,Dammam,PartTime,17.411,286.999,21.425
18,Dammam,FullTime,40.463,351.387,19.636
35,Dammam,FullTime,39.85,992.589,27.845
26,Khobar,PartTime,21.963,715.936,7.154
24,Khobar,PartTime,23.645,556.671,13.681
25,Dammam,FullTime,42.279,540.42,11.756
53,Khobar,FullTime,39.797,1106.218,5.924
31,Alhasa,FullTime,38.642,644.733,19.815
44,Dammam,FullTime,37.986,765.753,9.576
18,Khobar,PartTime,22.136,551.045,24.566
30,Dammam,FullTime,41.626,1084.583,6.83
42,Dammam,FullTime,39.717,688.959,15.149
31,Dammam,FullTime,40.122,652.706,12.857
30,Khobar,FullTime,39.653,1108.284,29.969
18,Dammam,FullTime,40.916,719.864,8.497
31,Riyadh,FullTime,40.61,630.203,16.224
40,Dammam,FullTime,39.94,686.624,9.923
29,Dammam,PartTime,22.016,489.196,15.533
32,Jeddah,FullTime,39.34,903.932,20.502
30,Alhasa,PartTime,18.506,569.964,4.828
28,Dammam,FullTime,40.707,1149.065,14.928
18,Dammam,PartTime,20.958,387.796,13.517
59,Dammam,FullTime,38.089,716.863,6.618
21,Dammam,FullTime,39.76,490.437,18.283
56,Dammam,PartTime,19.244,301.751,22.641
25,Dammam,FullTime,40.998,1699.963,10.543
38,Dammam,PartTime,19.963,383.79,7.848
48,Dammam,PartTime,19.641,194.55,30.806
18,Dammam,FullTime,41.448,853.657,12.193
58,Dammam,FullTime,41.497,729.964,8.863
50,Dammam,FullTime,40.676,739.19,12.828
37,Dammam,FullTime,40.987,1234.204,19.599
35,Khobar,FullTime,38.831,401.71,12.992
19,Dammam,FullTime,38.274,1016.301,3.457
