gender,nationality,age,education_level,education_field,marital_status,family_residence,region,department,contract_type,employment_type,employee_status,job_level,job_title,performance_rating,remote_status,business_trips,hours_worked,overtime_hours,hourly_rate,weekly_earnings,bonus,percent_salary_hike,annual_bonus,tenure_years,work-life_balance,distance_from_home
Male,Saudi,26,High School,Communication,Married,Within district,Dammam,Finance,Permanent,PartTime,Active,L1,Media,3,Hybrid,Travels often,22.104,4.533,15.767,289.395,0.057,0.074,1933.291,12.333,3.624,12.524
Male,Expat_Asia,29,High School,Communication,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,4,Hybrid,Travels rarely,24.543,0.396,14.127,380.637,0.009,0.0,193.277,9.154,4.668,10.783
Male,Saudi,24,High School,Business,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L3,Sales,3,On Site,Travels rarely,38.95,2.846,25.086,1811.667,0.0,0.0,0.0,21.751,3.791,21.781
Male,Saudi,49,High School,Business,Married,Within district,Dammam,Finance,Fixed Term,FullTime,Active,L1,Sales,5,On Site,Travels rarely,42.336,5.266,14.581,1143.197,0.329,0.2,23681.728,9.244,3.099,17.825
Male,Saudi,35,High School,Humanities,Married,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Media,3,On Site,Travels often,40.305,0.173,7.044,200.084,0.044,0.022,621.272,18.506,3.36,20.432
Male,Saudi,36,High School,Social Science,Married,Within district,Alhasa,HR,Permanent,PartTime,Active,L1,Manager,3,Hybrid,Travels rarely,15.14,1.151,14.003,422.895,0.308,0.177,6705.481,12.525,2.98,9.757
Male,Saudi,48,High School,Business,Unmarried,Within district,Alhasa,HR,Permanent,PartTime,Non-Active,L1,Media,3,Remote,Travels often,18.788,2.57,17.394,371.176,0.043,0.075,992.254,6.995,3.643,19.318
Male,Saudi,40,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Secretary,3,On Site,Travels rarely,40.593,0.022,16.913,1011.609,0.071,0.2,5228.903,16.292,3.295,16.432
Female,Expat_Arab,44,High School,Social Science,Unmarried,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Sales,5,On Site,Travels rarely,20.387,2.301,10.596,184.436,0.4,0.2,6873.067,7.009,4.503,9.613
Male,Saudi,38,PhD,Humanities,Unmarried,Other district,Dammam,HR,Internship,PartTime,Non-Active,L1,Manager,4,Remote,Travels rarely,23.817,2.411,12.789,199.603,0.33,0.2,3085.342,12.137,3.619,12.85
Male,Saudi,39,High School,Humanities,Unmarried,Within district,Dammam,IT,Fixed Term,FullTime,Active,L1,Sales,3,On Site,Travels rarely,41.008,5.771,12.559,455.59,0.0,0.025,0.0,25.802,2.719,11.956
Male,Saudi,45,High School,Humanities,Unmarried,Within district,Dammam,Customer Support,Permanent,FullTime,Active,L1,Designer,3,Hybrid,Travels rarely,39.968,4.751,11.003,300.185,0.062,0.15,724.257,16.796,3.826,13.063
Male,Saudi,31,High School,Humanities,Married,Within district,Dammam,HR,Zero Hours,PartTime,Active,L1,Designer,3,On Site,Travels rarely,18.631,4.114,13.021,185.771,0.173,0.022,425.554,15.441,3.815,21.108
Male,Saudi,26,High School,Social Science,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels often,41.196,0.076,15.625,1407.991,0.0,0.2,0.0,13.625,4.571,20.211
Male,Saudi,21,High School,Communication,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Non-Active,L1,Manager,3,On Site,Travels rarely,41.231,0.1,13.827,211.931,0.0,0.028,0.0,9.191,4.727,33.2
Male,Saudi,47,High School,Humanities,Married,Other district,Alhasa,HR,Permanent,FullTime,Active,L1,Designer,4,Hybrid,Travels often,42.105,4.203,10.352,277.921,0.021,0.097,323.613,17.976,3.579,17.103
Female,Saudi,19,High School,STEM,Unmarried,Within district,Khobar,Customer Support,Fixed Term,FullTime,Active,L1,Sales,3,On Site,Travels rarely,40.184,5.915,21.788,2690.662,0.0,0.023,0.0,9.322,3.6,17.011
Male,Saudi,36,High School,Business,Unmarried,Other district,Dammam,Customer Support,Fixed Term,FullTime,Active,L1,Sales,3,On Site,Travels rarely,41.864,6.365,16.014,484.172,0.121,0.0,3665.507,28.321,3.133,16.41
Male,Saudi,31,High School,Communication,Married,Within district,Dammam,IT,Permanent,FullTime,Active,L1,Sales,4,On Site,Travels often,41.502,6.651,13.389,718.704,0.116,0.186,3110.652,5.293,3.956,17.039
Female,Saudi,26,High School,Business,Unmarried,Within district,Khobar,HR,Permanent,PartTime,Active,L1,Analyst,4,Hybrid,Travels rarely,20.105,1.073,17.831,233.915,0.233,0.0,2027.958,7.25,3.446,18.84
Female,Expat_Asia,51,High School,Business,Married,Within district,Khobar,Finance,Internship,PartTime,Active,L1,Sales,4,On Site,Travels rarely,26.591,0.272,19.569,425.883,0.0,0.2,0.0,18.925,3.761,23.155
Male,Saudi,37,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L3,Manager,3,Hybrid,Travels rarely,40.587,0.0,25.605,3324.899,0.005,0.046,1037.056,9.199,2.969,27.095
Female,Saudi,46,High School,Humanities,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L2,Sales,4,Hybrid,Travels rarely,19.264,0.889,13.603,180.315,0.0,0.0,0.0,15.96,4.389,14.481
Female,Saudi,57,High School,STEM,Married,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Media,3,On Site,Travels often,39.972,0.0,18.51,1246.379,0.123,0.0,5466.369,23.959,3.745,12.621
Male,Saudi,49,PhD,Business,Unmarried,Within district,Alhasa,Finance,Permanent,PartTime,Active,L1,Secretary,2,On Site,Travels often,17.965,0.0,15.574,416.053,0.0,0.0,0.0,11.633,1.607,11.752
Male,Saudi,31,Bachelors,Communication,Unmarried,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Designer,3,On Site,Travels rarely,15.335,4.214,12.707,215.777,0.018,0.2,214.729,15.276,3.397,10.591
Male,Saudi,28,High School,Humanities,Married,Other district,Dammam,HR,Permanent,FullTime,Active,L1,Sales,3,On Site,Travels often,40.665,7.2,10.515,628.614,0.0,0.2,0.0,11.167,4.693,18.596
Female,Expat_Arab,27,Bachelors,Business,Unmarried,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Designer,3,Hybrid,Travels rarely,37.073,2.385,16.483,736.496,0.034,0.074,1092.57,20.021,1.627,15.855
Male,Saudi,57,High School,Communication,Married,Other district,Alhasa,HR,Permanent,FullTime,Active,L1,Designer,3,On Site,Travels rarely,41.144,1.115,13.582,613.335,0.0,0.0,0.0,23.839,4.089,28.471
Female,Expat_Asia,40,High School,Humanities,Unmarried,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,3,On Site,Travels rarely,18.173,1.777,13.379,325.172,0.0,0.036,0.0,9.516,3.559,18.755
Male,Saudi,70,High School,Business,Married,Within district,Khobar,HR,Fixed Term,PartTime,Active,L1,Manager,3,Hybrid,Travels rarely,18.522,4.111,18.508,844.337,0.193,0.0,9531.347,11.331,3.06,21.614
Male,Expat_Arab,40,Bachelors,Communication,Married,Within district,Khobar,Finance,Permanent,FullTime,Active,L1,Manager,3,On Site,Travels often,39.688,12.068,9.475,379.392,0.075,0.126,1150.184,23.195,4.211,10.495
Female,Saudi,43,High School,Social Science,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels often,40.974,3.809,17.786,1083.052,0.002,0.0,87.483,15.774,4.264,19.687
Male,Saudi,35,High School,Business,Unmarried,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Analyst,3,Hybrid,Travels rarely,19.923,3.732,15.521,601.929,0.033,0.086,1512.961,17.083,2.336,32.252
Male,Saudi,42,High School,Humanities,Unmarried,Within district,Jubail,HR,Internship,FullTime,Active,L1,Media,4,On Site,Travels rarely,40.001,2.704,9.671,351.361,0.11,0.2,2081.452,14.028,3.257,16.49
Male,Saudi,18,Bachelors,STEM,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,4,On Site,Travels rarely,42.236,6.166,18.638,846.495,0.067,0.016,2185.059,14.465,2.762,14.771
Female,Expat_Arab,31,High School,Humanities,Unmarried,Other district,Dammam,HR,Fixed Term,PartTime,Active,L1,Media,2,Hybrid,Travels rarely,18.412,4.928,13.348,291.64,0.0,0.077,0.0,12.333,4.682,14.339
Male,Saudi,57,High School,Humanities,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Manager,3,On Site,Travels rarely,23.158,0.0,7.527,194.709,0.0,0.025,0.0,25.262,3.813,25.6
Male,Saudi,37,High School,Business,Married,Within district,Dammam,HR,Internship,FullTime,Active,L1,Media,2,Hybrid,Travels rarely,40.138,3.973,16.932,827.587,0.004,0.069,206.812,19.97,3.482,13.848
Female,Saudi,44,High School,Social Science,Unmarried,Other district,Dammam,HR,Permanent,PartTime,Active,L1,Secretary,3,On Site,Travels rarely,16.05,0.819,13.269,253.146,0.03,0.0,453.484,6.993,4.406,28.629
Male,Saudi,39,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Manager,4,On Site,Travels rarely,40.57,6.941,15.737,472.274,0.168,0.03,2783.771,7.21,3.835,37.887
Female,Saudi,44,High School,Business,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,3,Remote,Travels rarely,39.053,12.935,17.913,1436.061,0.032,0.18,1097.316,12.463,2.669,13.586
Female,Saudi,46,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Secretary,3,Hybrid,Travels rarely,38.274,0.0,19.12,521.739,0.0,0.0,0.0,37.077,4.27,16.514
Male,Saudi,35,High School,Humanities,Married,Within district,Alhasa,HR,Fixed Term,FullTime,Active,L1,Designer,3,On Site,Travels rarely,40.198,0.612,14.659,664.18,0.124,0.0,6375.659,18.173,2.789,22.583
Female,Expat_Arab,29,High School,Business,Married,Within district,Dammam,HR,Internship,FullTime,Active,L1,Analyst,3,On Site,Travels rarely,39.611,6.719,17.678,1654.978,0.0,0.144,0.0,17.695,4.042,29.588
Male,Saudi,43,High School,STEM,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Designer,4,On Site,Travels often,37.818,10.153,15.398,999.151,0.076,0.143,4532.633,12.576,3.301,10.924
Male,Saudi,42,High School,Communication,Married,Within district,Dammam,HR,Internship,FullTime,Active,L1,Analyst,2,Hybrid,Travels rarely,40.211,7.694,14.857,779.536,0.0,0.0,0.0,6.74,2.602,17.087
Male,Saudi,38,Bachelors,Humanities,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Designer,3,On Site,Travels rarely,22.46,1.353,12.075,211.135,0.0,0.0,0.0,6.912,5.0,18.211
Male,Saudi,36,High School,Communication,Unmarried,Other district,Dammam,HR,Permanent,PartTime,Active,L1,Designer,3,On Site,Travels rarely,18.22,5.475,12.064,106.887,0.054,0.063,562.105,7.027,3.412,22.318
Female,Saudi,38,High School,Communication,Unmarried,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Sales,3,Hybrid,Travels often,16.382,0.0,14.163,453.703,0.323,0.084,3639.315,23.23,3.98,23.063
Male,Saudi,18,High School,Business,Married,Within district,Dammam,HR,Internship,FullTime,Active,L1,Manager,4,On Site,Travels rarely,38.273,3.425,16.498,578.313,0.044,0.038,2603.833,11.791,4.32,18.341
Female,Saudi,35,Masters,Humanities,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,1,On Site,Travels rarely,39.482,7.522,11.859,373.833,0.17,0.0,5546.236,25.906,3.762,11.488
Male,Saudi,37,High School,Business,Married,Other district,Dammam,Finance,Permanent,FullTime,Active,L2,Media,3,On Site,Travels rarely,41.15,0.123,15.473,665.613,0.0,0.169,0.0,15.964,3.57,10.715
Male,Saudi,31,High School,Communication,Married,Within district,Khobar,HR,Permanent,FullTime,Active,L2,Secretary,5,Hybrid,Travels rarely,41.267,5.128,17.396,1202.225,0.4,0.2,25072.427,16.108,4.25,15.825
Male,Saudi,23,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels often,40.594,2.706,13.187,714.971,0.029,0.03,563.815,24.211,4.765,13.99
Male,Saudi,18,High School,Communication,Unmarried,Within district,Khobar,HR,Internship,FullTime,Active,L1,Designer,4,Remote,Travels rarely,41.105,9.032,16.842,773.385,0.029,0.002,899.242,17.359,3.711,12.146
Male,Saudi,48,High School,Business,Married,Other district,Dammam,HR,Permanent,FullTime,Active,L1,Sales,3,Hybrid,Travels often,39.223,5.909,16.8,1004.976,0.175,0.108,9992.395,11.881,4.68,19.042
Male,Saudi,18,High School,STEM,Married,Within district,Khobar,HR,Permanent,PartTime,Active,L1,Sales,1,On Site,Travels often,21.771,0.0,15.807,541.973,0.0,0.003,0.0,8.626,4.307,16.685
Female,Saudi,42,PhD,Communication,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,41.003,4.234,10.325,349.277,0.199,0.0,1611.657,24.273,3.403,12.598
Male,Saudi,19,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,Hybrid,Travels rarely,38.95,0.0,10.415,405.637,0.167,0.136,5806.698,18.57,3.422,9.279
Male,Expat_Arab,38,High School,Humanities,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Designer,1,On Site,Travels rarely,40.152,0.0,10.241,484.981,0.0,0.0,0.0,8.988,4.112,20.78
Female,Saudi,48,High School,Social Science,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,4,Hybrid,Travels rarely,39.833,6.954,14.651,568.92,0.0,0.105,0.0,22.158,4.552,20.494
Male,Saudi,39,High School,Humanities,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,3,On Site,Travels rarely,40.353,1.514,14.144,407.777,0.0,0.0,0.0,11.809,4.832,15.041
Male,Saudi,22,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,2,On Site,Travels rarely,37.629,10.028,13.311,474.872,0.031,0.0,925.991,12.002,2.604,11.891
Female,Saudi,45,High School,Business,Married,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Sales,3,Hybrid,Travels rarely,40.667,9.124,15.834,1170.616,0.101,0.2,6215.18,28.536,3.619,28.385
Male,Saudi,35,High School,STEM,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Manager,3,On Site,Travels rarely,20.993,2.295,17.949,512.303,0.078,0.15,5132.172,17.629,3.581,24.064
Male,Saudi,18,High School,Business,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Designer,1,Hybrid,Travels often,39.762,6.528,16.653,910.878,0.0,0.0,0.0,12.054,4.152,20.889
Male,Saudi,54,High School,Business,Unmarried,Within district,Alhasa,HR,Permanent,PartTime,Active,L1,Media,3,Hybrid,Travels rarely,17.712,0.595,14.746,345.386,0.0,0.035,0.0,10.385,3.619,29.649
Male,Expat_Arab,26,Bachelors,Communication,Married,Within district,Dammam,HR,Zero Hours,FullTime,Active,L1,Media,3,Hybrid,Travels often,38.513,0.127,11.898,697.038,0.126,0.178,3851.531,39.771,3.355,45.816
Male,Saudi,54,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Sales,2,On Site,Travels rarely,40.008,8.665,14.277,1163.436,0.019,0.0,2022.44,20.054,3.044,19.01
Male,Expat_Asia,25,High School,Humanities,Unmarried,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Sales,3,On Site,Travels rarely,19.723,0.409,11.505,147.029,0.147,0.2,765.079,14.067,2.186,16.384
Female,Saudi,23,High School,Humanities,Married,Other district,Dammam,HR,Permanent,FullTime,Active,L1,Secretary,3,Hybrid,Travels rarely,40.713,3.721,8.633,213.793,0.0,0.0,0.0,16.06,4.24,14.06
Male,Saudi,61,High School,Humanities,Married,Other district,Dammam,HR,Fixed Term,FullTime,Active,L1,Designer,5,Hybrid,Travels rarely,39.95,1.362,13.825,448.893,0.286,0.017,8741.209,29.407,1.653,19.007
Male,Saudi,24,High School,Social Science,Married,Within district,Dammam,Finance,Internship,FullTime,Active,L1,Designer,3,Hybrid,Travels often,40.293,6.375,14.952,1619.382,0.308,0.114,20578.056,8.904,3.71,20.544
Male,Saudi,40,High School,Social Science,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Secretary,3,Hybrid,Travels rarely,40.259,3.383,12.833,748.011,0.0,0.2,0.0,27.362,3.134,42.408
Male,Saudi,45,High School,Communication,Married,Within district,Dammam,Sales,Permanent,FullTime,Active,L1,Manager,3,Hybrid,Travels often,40.661,0.0,11.485,366.817,0.284,0.148,9777.166,13.776,3.6,23.308
Female,Saudi,49,Bachelors,Social Science,Unmarried,Other district,Dammam,HR,Internship,PartTime,Active,L1,Manager,4,Remote,Travels rarely,20.653,1.025,12.509,170.231,0.317,0.0,3143.698,15.605,3.59,14.045
Male,Saudi,18,PhD,Communication,Unmarried,Within district,Khobar,HR,Permanent,FullTime,Active,L1,Sales,3,On Site,Travels rarely,40.383,10.646,10.523,543.444,0.267,0.161,16886.076,12.795,3.642,24.126
Male,Saudi,21,High School,Business,Married,Other district,Khobar,Finance,Permanent,FullTime,Active,L2,Designer,4,On Site,Travels rarely,40.961,0.0,19.585,1649.322,0.0,0.118,0.0,17.812,3.49,12.886
Male,Saudi,35,High School,Communication,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Non-Active,L1,Media,4,Remote,Travels rarely,40.651,1.381,14.489,545.432,0.188,0.0,1894.545,16.293,5.0,12.404
Female,Expat_Arab,43,High School,Communication,Married,Within district,Khobar,HR,Fixed Term,PartTime,Active,L1,Media,4,On Site,Travels rarely,19.406,3.486,13.83,267.767,0.189,0.091,1319.577,14.425,4.604,21.259
Female,Saudi,18,Bachelors,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Sales,3,On Site,Travels rarely,38.992,2.421,15.065,404.838,0.116,0.2,3397.257,8.745,2.454,19.719
Male,Saudi,26,High School,Social Science,Unmarried,Within district,Alhasa,HR,Permanent,PartTime,Active,L4,Designer,4,On Site,Travels rarely,14.893,1.67,35.082,3990.691,0.052,0.173,21028.671,2.087,4.216,16.976
Male,Expat_Arab,41,High School,STEM,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,1,On Site,Travels rarely,39.722,2.331,16.974,1064.421,0.01,0.0,246.173,7.049,2.94,25.422
Female,Saudi,39,High School,Business,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Designer,3,On Site,Travels rarely,40.556,3.899,16.859,798.05,0.0,0.0,0.0,9.157,2.561,9.234
Male,Saudi,54,Bachelors,Communication,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,2,On Site,Travels rarely,40.791,2.14,14.551,826.435,0.0,0.0,0.0,5.349,1.966,19.251
Female,Saudi,30,High School,Communication,Unmarried,Within district,Alhasa,HR,Permanent,FullTime,Active,L1,Designer,3,On Site,Travels rarely,40.486,2.57,13.699,525.949,0.0,0.0,0.0,13.103,2.723,13.003
Male,Expat_US,21,High School,Humanities,Married,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Designer,3,Hybrid,Travels rarely,39.434,0.58,13.189,146.336,0.167,0.2,531.789,7.539,4.129,20.891
Female,Saudi,27,High School,Social Science,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,4,Hybrid,Travels rarely,38.52,0.0,14.659,652.923,0.329,0.161,25620.049,13.585,3.273,16.067
Male,Expat_Asia,57,High School,Business,Married,Within district,Dammam,HR,Internship,PartTime,Active,L1,Media,4,On Site,Travels rarely,26.472,1.725,20.287,994.119,0.029,0.2,692.607,6.006,3.919,26.39
Female,Expat_Arab,68,High School,Communication,Unmarried,Other district,Dammam,HR,Fixed Term,FullTime,Active,L1,Analyst,3,Hybrid,Travels rarely,39.976,2.971,10.884,408.825,0.231,0.2,7220.677,13.092,3.358,14.497
Male,Saudi,45,High School,STEM,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Sales,4,On Site,Travels rarely,39.647,4.754,17.281,1480.284,0.319,0.022,23991.018,14.003,2.629,16.695
Male,Saudi,53,High School,STEM,Married,Within district,Dammam,Design,Permanent,PartTime,Active,L1,Designer,4,Hybrid,Travels often,17.538,3.188,14.539,103.702,0.147,0.2,339.034,15.586,4.046,28.306
Female,Saudi,51,High School,Communication,Unmarried,Other district,Dammam,Finance,Permanent,FullTime,Non-Active,L1,Media,4,On Site,Travels rarely,39.371,8.721,11.63,313.084,0.15,0.034,1732.872,13.823,3.296,12.133
Male,Saudi,21,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Media,3,On Site,Travels often,41.522,6.388,20.316,1475.82,0.0,0.192,0.0,30.238,3.179,18.375
Male,Saudi,25,High School,Communication,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Sales,3,Hybrid,Travels rarely,38.392,8.669,12.722,364.552,0.0,0.0,0.0,12.165,3.869,14.631
Male,Saudi,51,High School,STEM,Unmarried,Other district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,39.02,5.899,17.416,803.865,0.0,0.0,0.0,6.267,1.965,23.716
Male,Saudi,29,High School,STEM,Married,Within district,Dammam,HR,Internship,FullTime,Active,L1,Secretary,3,On Site,Travels rarely,39.263,0.115,18.626,772.182,0.114,0.0,5028.115,19.718,2.787,24.047
Male,Saudi,43,High School,Communication,Married,Other district,Dammam,HR,Fixed Term,FullTime,Active,L1,Sales,4,Hybrid,Travels rarely,40.682,0.603,12.388,451.331,0.025,0.004,380.691,19.155,3.731,18.421
