gender,nationality,age,education_level,education_field,marital_status,family_residence,region,department,contract_type,employment_type,employee_status,job_level,job_title,performance_rating,remote_status,business_trips,hours_worked,overtime_hours,hourly_rate,weekly_earnings,bonus,percent_salary_hike,annual_bonus,tenure_years,work-life_balance,distance_from_home
Male,Saudi,26,High School,Humanities,Unmarried,Within district,Khobar,HR,Internship,FullTime,Active,L3,Designer,3,On Site,Travels rarely,38.173,4.0,25.073,1109.943,0.006,0.0,289.476,7.69,3.35,18.416
Male,Expat_Arab,30,High School,Humanities,Married,Other district,Dammam,Finance,Internship,FullTime,Active,L3,Designer,4,Hybrid,Travels rarely,41.589,3.145,24.797,934.863,0.032,0.0,1579.493,17.898,3.209,20.429
Female,Saudi,50,High School,Communication,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L3,Designer,4,On Site,Travels rarely,38.768,0.937,22.846,844.298,0.0,0.038,0.0,14.209,2.046,12.748
Male,Saudi,23,High School,Business,Married,Within district,Dammam,Finance,Permanent,FullTime,Active,L2,Media,3,On Site,Travels rarely,40.939,7.71,22.248,830.86,0.0,0.2,0.0,9.572,5.0,19.261
Male,Saudi,46,High School,STEM,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,2,Hybrid,Travels rarely,40.832,6.753,16.967,748.098,0.164,0.0,9922.034,5.927,3.12,18.974
Female,Expat_Arab,32,High School,Humanities,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,4,Remote,Travels often,37.973,1.81,11.942,697.231,0.093,0.2,3003.199,17.787,2.799,20.84
Male,Expat_Arab,25,Masters,Humanities,Married,Other district,Alhasa,HR,Internship,FullTime,Active,L2,Manager,4,Hybrid,Travels rarely,40.431,3.771,13.884,331.913,0.0,0.2,0.0,7.537,4.179,20.648
Male,Saudi,27,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,4,Hybrid,Travels often,39.383,3.336,14.697,678.245,0.216,0.095,12961.113,19.918,4.304,25.475
Male,Expat_Arab,33,High School,Humanities,Married,Other district,Dammam,HR,Internship,PartTime,Active,L1,Designer,4,Remote,Travels rarely,21.26,0.108,13.551,198.041,0.0,0.0,0.0,11.999,3.567,13.39
Male,Saudi,60,High School,Social Science,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L5,Media,3,On Site,Travels rarely,38.349,7.996,46.562,7618.982,0.08,0.2,212896.903,15.389,2.113,21.302
Male,Expat_Asia,26,High School,Communication,Unmarried,Within district,Dammam,Finance,Fixed Term,PartTime,Active,L1,Sales,5,On Site,Travels rarely,24.431,5.889,10.172,157.138,0.108,0.096,1542.402,6.761,3.584,10.085
Female,Expat_Arab,18,High School,STEM,Unmarried,Other district,Dammam,HR,Permanent,FullTime,Active,L1,Media,2,On Site,Travels often,38.696,0.0,17.897,754.741,0.0,0.03,0.0,14.676,5.0,29.805
Male,Saudi,36,High School,Social Science,Married,Within district,Khobar,Finance,Permanent,FullTime,Active,L1,Manager,3,On Site,Travels rarely,39.459,0.0,13.553,911.084,0.085,0.0,5981.725,15.864,3.597,28.829
Female,Saudi,38,High School,STEM,Unmarried,Other district,Dammam,Sales,Fixed Term,FullTime,Active,L4,Manager,2,On Site,Travels rarely,40.32,6.347,35.376,4399.078,0.005,0.134,2585.283,15.017,2.689,14.505
Male,Expat_Arab,65,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Manager,3,On Site,Travels often,40.934,10.674,15.262,704.933,0.185,0.2,5779.946,5.045,4.252,19.062
Male,Saudi,27,High School,Business,Married,Other district,Alhasa,Finance,Permanent,FullTime,Active,L1,Designer,3,Hybrid,Travels rarely,41.77,0.849,16.167,999.105,0.0,0.108,0.0,17.925,3.684,14.322
Male,Saudi,42,High School,Humanities,Unmarried,Within district,Dammam,Sales,Permanent,FullTime,Active,L1,Designer,4,Hybrid,Travels rarely,39.738,2.853,12.103,376.54,0.0,0.0,0.0,13.832,3.707,50.323
Male,Saudi,58,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,4,On Site,Travels often,42.707,0.0,14.204,506.149,0.151,0.078,4333.683,11.301,3.897,11.457
Male,Saudi,36,High School,STEM,Unmarried,Within district,Alhasa,HR,Permanent,FullTime,Active,L1,Manager,3,Hybrid,Travels often,39.634,4.378,18.56,1039.965,0.0,0.164,0.0,6.447,4.186,25.229
Female,Saudi,56,Masters,Business,Married,Within district,Khobar,HR,Internship,FullTime,Active,L1,Sales,4,On Site,Travels rarely,38.294,3.043,16.504,499.837,0.0,0.078,0.0,18.099,4.304,12.104
Male,Expat_Arab,23,Masters,Communication,Married,Within district,Riyadh,IT,Internship,PartTime,Active,L5,Media,5,On Site,Travels rarely,23.212,4.247,46.024,3731.637,0.126,0.12,76662.363,8.708,3.301,24.055
Male,Saudi,25,High School,STEM,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Designer,3,Hybrid,Travels often,42.391,1.282,24.675,1506.05,0.0,0.005,0.0,8.986,3.908,11.939
Female,Saudi,45,High School,Communication,Married,Within district,Dammam,HR,Fixed Term,PartTime,Active,L1,Manager,3,On Site,Travels rarely,19.174,0.077,12.76,216.439,0.0,0.082,0.0,24.85,3.245,25.265
Female,Saudi,20,High School,Business,Married,Other district,Dammam,Customer Support,Internship,FullTime,Active,L1,Sales,3,Remote,Travels rarely,39.923,0.384,13.041,477.261,0.0,0.2,0.0,20.68,2.639,27.604
Female,Saudi,32,High School,Social Science,Unmarried,Other district,Alhasa,HR,Permanent,FullTime,Active,L3,Media,3,On Site,Travels often,40.035,8.254,27.673,3226.184,0.01,0.161,3602.15,12.387,4.721,27.479
Male,Saudi,50,High School,STEM,Married,Within district,Dammam,Finance,Permanent,PartTime,Active,L4,Media,4,Hybrid,Travels rarely,17.484,3.11,47.118,4603.728,0.125,0.051,81237.741,17.361,2.272,21.28
Male,Expat_US,62,Masters,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Analyst,3,Hybrid,Travels rarely,24.224,0.304,15.702,655.945,0.13,0.0,2455.668,16.59,3.812,18.259
Female,Saudi,54,High School,Humanities,Married,Other district,Alhasa,Finance,Internship,FullTime,Active,L5,Analyst,3,On Site,Travels rarely,40.66,1.416,36.673,2786.192,0.071,0.0,18160.48,14.498,4.186,18.509
Female,Expat_Europe,63,Bachelors,Communication,Married,Within district,Buqaiq,Finance,Internship,FullTime,Active,L1,Sales,4,On Site,Travels rarely,41.091,1.523,14.122,531.017,0.044,0.0,1556.679,7.036,3.001,21.032
Male,Expat_Arab,52,High School,STEM,Married,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,39.421,0.0,14.721,605.357,0.053,0.067,1262.738,17.318,4.012,15.113
Female,Saudi,18,High School,Humanities,Married,Within district,Khobar,HR,Permanent,FullTime,Active,L1,Manager,3,On Site,Travels rarely,38.981,0.658,9.475,295.386,0.0,0.0,0.0,4.982,4.244,45.311
Female,Expat_Asia,24,High School,Humanities,Unmarried,Within district,Dammam,Finance,Internship,PartTime,Active,L2,Designer,3,Hybrid,Travels rarely,21.785,4.664,14.297,425.463,0.0,0.2,0.0,7.055,3.67,16.716
Male,Saudi,55,High School,Humanities,Married,Within district,Khobar,HR,Zero Hours,FullTime,Active,L1,Manager,3,Remote,Travels often,39.782,0.288,11.77,434.939,0.0,0.0,0.0,14.412,3.785,23.925
Male,Saudi,42,High School,Social Science,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L3,Media,3,On Site,Travels often,40.784,0.017,22.943,891.053,0.191,0.2,8905.526,12.988,2.154,14.635
Female,Saudi,37,High School,Social Science,Married,Within district,Khobar,IT,Zero Hours,PartTime,Active,L1,Designer,4,Hybrid,Travels rarely,17.741,0.12,14.537,321.394,0.143,0.086,3199.855,13.703,3.776,28.91
Male,Saudi,23,Bachelors,Humanities,Unmarried,Within district,Khobar,HR,Permanent,FullTime,Active,L2,Analyst,3,On Site,Travels rarely,37.431,6.45,16.124,666.761,0.0,0.0,0.0,2.111,2.45,20.083
Male,Saudi,31,High School,Social Science,Married,Other district,Dammam,HR,Permanent,FullTime,Non-Active,L1,Media,2,Hybrid,Travels often,38.748,8.41,14.551,759.108,0.029,0.102,1443.174,5.324,2.621,22.4
Male,Expat_Arab,51,High School,Communication,Married,Within district,Alhasa,HR,Fixed Term,FullTime,Active,L2,Designer,3,Hybrid,Travels often,40.728,0.022,13.667,597.693,0.0,0.0,0.0,9.92,4.183,28.195
Male,Saudi,35,High School,Social Science,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Sales,2,On Site,Travels rarely,41.668,2.524,12.014,466.733,0.0,0.057,0.0,12.078,3.865,8.654
Male,Expat_US,27,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,Hybrid,Travels rarely,39.436,0.51,9.745,282.281,0.0,0.01,0.0,16.766,4.017,15.833
Male,Saudi,49,High School,Social Science,Unmarried,Within district,Khobar,HR,Permanent,FullTime,Active,L2,Media,3,On Site,Travels rarely,39.833,1.724,15.687,544.096,0.039,0.045,1306.638,10.313,3.999,27.442
Female,Saudi,37,High School,Humanities,Unmarried,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Analyst,2,Hybrid,Travels rarely,27.572,0.552,11.706,336.551,0.065,0.034,1054.524,12.823,3.118,18.075
Male,Saudi,41,Bachelors,Social Science,Unmarried,Within district,Dammam,Finance,Fixed Term,FullTime,Active,L2,Designer,3,Hybrid,Travels rarely,40.754,13.954,16.675,736.52,0.111,0.058,4101.203,12.677,3.453,28.387
Male,Expat_Asia,20,High School,STEM,Married,Other district,Dammam,HR,Permanent,FullTime,Active,L2,Manager,3,On Site,Travels rarely,39.509,6.441,22.625,605.271,0.0,0.0,0.0,12.216,4.2,18.901
Male,Saudi,31,Bachelors,Communication,Unmarried,Within district,Dammam,HR,Zero Hours,PartTime,Active,L2,Media,3,Hybrid,Travels rarely,14.095,0.173,16.335,290.175,0.253,0.002,3558.109,15.322,4.234,12.033
Male,Saudi,69,High School,Business,Unmarried,Other district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,40.45,4.842,15.43,493.781,0.039,0.0,594.482,11.069,3.298,21.482
Female,Saudi,60,High School,Humanities,Married,Within district,Khobar,HR,Permanent,PartTime,Non-Active,L2,Sales,3,Hybrid,Travels rarely,21.956,0.15,17.629,355.855,0.082,0.174,1173.712,17.851,3.101,13.623
Female,Saudi,40,High School,Humanities,Unmarried,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Designer,3,On Site,Travels rarely,25.963,6.076,13.455,417.715,0.133,0.194,4726.871,24.251,2.53,14.217
Male,Expat_Asia,23,High School,Communication,Married,Other district,Dammam,HR,Permanent,FullTime,Active,L1,Media,5,On Site,Travels rarely,39.613,1.309,13.939,470.844,0.003,0.14,41.951,11.206,3.716,13.86
Male,Saudi,20,Bachelors,Social Science,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Manager,3,Hybrid,Travels rarely,39.714,6.564,14.299,689.46,0.0,0.0,0.0,19.065,3.74,35.575
Male,Saudi,23,High School,Humanities,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels often,38.526,0.0,13.782,484.651,0.128,0.0,1300.903,14.059,3.692,15.623
Female,Saudi,42,High School,Humanities,Unmarried,Other district,Dammam,Design,Internship,PartTime,Active,L1,Secretary,4,Hybrid,Travels rarely,19.014,0.155,14.047,286.056,0.0,0.104,0.0,15.244,3.888,19.587
Male,Saudi,47,Bachelors,Humanities,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L2,Designer,3,On Site,Travels rarely,22.421,2.16,12.756,408.454,0.0,0.194,0.0,19.048,3.132,18.207
Male,Saudi,32,Bachelors,STEM,Unmarried,Within district,Buqaiq,HR,Permanent,FullTime,Active,L1,Analyst,2,On Site,Travels rarely,38.019,1.323,15.675,439.132,0.0,0.061,0.0,17.927,4.233,20.494
Male,Saudi,33,High School,STEM,Married,Other district,Dammam,Finance,Fixed Term,PartTime,Active,L2,Media,1,Hybrid,Travels often,20.737,2.239,20.761,371.283,0.091,0.2,602.521,15.24,3.725,12.788
Male,Saudi,43,High School,Humanities,Unmarried,Other district,Dammam,HR,Internship,FullTime,Active,L1,Media,5,Hybrid,Travels rarely,40.771,5.888,10.559,540.183,0.302,0.2,4977.851,25.658,3.383,21.876
Male,Saudi,30,Bachelors,Social Science,Unmarried,Within district,Khobar,Customer Support,Permanent,FullTime,Active,L1,Manager,2,Hybrid,Travels rarely,39.599,1.505,16.5,714.417,0.037,0.054,732.178,7.885,4.423,27.72
Female,Saudi,56,Bachelors,Social Science,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,39.411,8.093,15.134,553.838,0.126,0.058,1926.122,22.063,3.384,14.664
Male,Saudi,41,High School,Social Science,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,4,On Site,Travels often,40.497,6.699,15.635,556.036,0.241,0.0,11701.069,18.978,2.975,19.291
Female,Saudi,58,High School,Social Science,Married,Other district,Dammam,HR,Permanent,FullTime,Active,L1,Manager,3,Hybrid,Travels rarely,39.219,8.745,11.937,423.475,0.185,0.0,3743.136,19.936,4.332,14.907
Male,Saudi,52,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Designer,3,On Site,Travels often,20.974,0.0,15.735,279.643,0.0,0.2,0.0,22.102,2.88,13.461
Female,Saudi,28,High School,Business,Married,Within district,Jubail,HR,Permanent,FullTime,Active,L1,Sales,2,Hybrid,Travels rarely,39.61,0.773,15.984,829.557,0.0,0.0,0.0,19.273,3.516,30.781
Female,Saudi,42,High School,Business,Unmarried,Within district,Alhasa,IT,Fixed Term,PartTime,Active,L1,Media,3,On Site,Travels rarely,17.817,0.047,15.982,252.304,0.077,0.174,1122.062,34.474,3.631,15.095
Male,Saudi,41,High School,STEM,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Sales,3,On Site,Travels often,20.953,0.0,16.497,312.514,0.053,0.042,965.384,6.05,3.266,22.729
Male,Saudi,32,High School,Communication,Unmarried,Within district,Khobar,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,39.514,6.029,16.601,803.745,0.0,0.078,0.0,21.401,3.466,18.033
Female,Expat_Arab,29,High School,Social Science,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,3,On Site,Travels rarely,40.473,0.147,13.606,935.83,0.145,0.07,2636.583,13.314,4.372,13.14
Female,Saudi,47,High School,Business,Unmarried,Other district,Dammam,Sales,Fixed Term,PartTime,Active,L1,Designer,3,On Site,Travels rarely,16.718,1.895,11.987,211.713,0.0,0.136,0.0,7.619,4.728,20.381
Female,Saudi,40,Bachelors,Social Science,Unmarried,Within district,Khobar,HR,Internship,PartTime,Active,L1,Media,4,Hybrid,Travels rarely,23.051,0.0,13.998,453.851,0.136,0.174,1937.992,21.945,2.629,16.06
Male,Saudi,30,Bachelors,Social Science,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,Hybrid,Travels rarely,40.903,6.818,15.405,524.658,0.121,0.0,3719.944,20.645,2.715,32.884
Male,Saudi,38,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,5,On Site,Travels rarely,39.914,0.275,12.381,349.128,0.053,0.119,2691.869,21.734,4.409,35.033
Male,Saudi,52,High School,Business,Unmarried,Within district,Jubail,Finance,Permanent,FullTime,Active,L1,Media,5,Hybrid,Travels often,39.579,1.82,16.575,533.201,0.0,0.018,0.0,3.327,3.303,17.309
Male,Saudi,67,High School,Social Science,Unmarried,Within district,Dammam,IT,Internship,FullTime,Active,L2,Designer,3,Remote,Travels rarely,40.357,5.427,19.336,1366.815,0.0,0.0,0.0,13.108,2.861,20.801
Male,Saudi,24,High School,Social Science,Married,Within district,Dammam,HR,Internship,PartTime,Active,L2,Media,3,On Site,Travels rarely,21.394,3.418,17.445,635.157,0.039,0.004,1640.758,20.035,5.0,22.735
Female,Saudi,28,Bachelors,STEM,Married,Other district,Dammam,HR,Permanent,FullTime,Non-Active,L1,Sales,3,Hybrid,Travels rarely,40.459,1.776,19.761,555.394,0.153,0.024,2522.246,11.294,1.669,21.188
Male,Saudi,18,Masters,Social Science,Married,Other district,Dammam,HR,Permanent,PartTime,Active,L1,Designer,3,On Site,Travels rarely,20.946,0.389,18.892,363.487,0.149,0.087,1896.395,16.523,2.775,14.62
Male,Expat_Asia,26,High School,STEM,Married,Other district,Jubail,IT,Permanent,FullTime,Active,L1,Sales,3,On Site,Travels rarely,41.987,10.631,18.848,1391.686,0.04,0.0,3589.689,18.537,4.27,25.215
Male,Saudi,28,High School,STEM,Married,Other district,Dammam,Finance,Permanent,FullTime,Active,L2,Analyst,3,On Site,Travels rarely,40.646,2.312,20.373,1138.802,0.126,0.126,8540.334,17.652,3.369,26.318
Female,Saudi,36,High School,Social Science,Married,Within district,Khobar,HR,Permanent,FullTime,Active,L2,Manager,4,On Site,Travels often,40.853,8.009,20.453,1350.158,0.0,0.059,0.0,9.924,3.901,18.43
Male,Saudi,58,High School,Humanities,Married,Other district,Dammam,Finance,Internship,FullTime,Active,L1,Manager,4,Remote,Travels rarely,39.132,4.277,15.79,905.385,0.0,0.163,0.0,13.195,4.336,36.212
Male,Saudi,34,Bachelors,Communication,Married,Within district,Khobar,Finance,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,40.083,1.653,13.603,393.24,0.351,0.0,8279.665,12.232,2.805,14.315
Male,Saudi,60,High School,Business,Married,Other district,Dammam,HR,Permanent,PartTime,Active,L4,Designer,3,Remote,Travels rarely,24.851,0.368,43.796,5334.703,0.0,0.0,0.0,9.151,2.618,17.055
Female,Expat_US,36,High School,Humanities,Married,Within district,Jubail,Finance,Permanent,PartTime,Active,L1,Analyst,4,On Site,Travels rarely,18.986,0.599,11.576,344.492,0.079,0.0,2917.045,11.268,3.65,9.842
Female,Saudi,40,Masters,Business,Married,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Manager,4,Hybrid,Travels rarely,40.644,10.438,13.929,485.688,0.225,0.2,2088.427,13.215,2.323,30.278
Male,Expat_Europe,45,High School,STEM,Unmarried,Within district,Dammam,HR,Internship,FullTime,Active,L2,Secretary,3,On Site,Travels rarely,40.835,0.676,17.861,558.227,0.0,0.151,0.0,16.127,4.493,20.917
Female,Saudi,26,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Sales,3,Remote,Travels rarely,39.92,0.264,16.427,690.404,0.0,0.0,0.0,14.861,3.722,32.352
Male,Expat_Arab,29,Masters,Communication,Married,Other district,Dammam,HR,Permanent,FullTime,Active,L2,Secretary,4,Hybrid,Travels often,40.895,5.491,16.2,936.705,0.008,0.0,211.327,11.292,2.887,10.929
Male,Saudi,53,High School,Humanities,Married,Within district,Khobar,HR,Permanent,PartTime,Active,L1,Manager,1,On Site,Travels rarely,14.514,0.182,15.481,348.022,0.237,0.0,5685.902,15.578,3.792,46.252
Male,Saudi,52,Bachelors,Communication,Unmarried,Within district,Dammam,IT,Internship,PartTime,Non-Active,L2,Media,3,Hybrid,Travels rarely,19.523,2.733,12.237,155.637,0.07,0.157,321.201,18.035,2.766,19.978
Male,Saudi,29,Bachelors,Communication,Married,Other district,Dammam,HR,Internship,FullTime,Active,L1,Sales,3,On Site,Travels often,40.711,4.68,13.377,511.137,0.059,0.028,1641.801,33.521,2.583,15.477
Male,Expat_Asia,26,High School,Humanities,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Non-Active,L1,Manager,4,Hybrid,Travels rarely,40.085,5.358,14.031,934.891,0.0,0.069,0.0,26.728,3.735,13.126
Female,Saudi,48,High School,Humanities,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Secretary,3,On Site,Travels rarely,39.333,4.518,12.529,708.051,0.058,0.141,3848.031,19.356,3.354,13.909
Male,Saudi,18,Masters,Humanities,Married,Within district,Dammam,Finance,Internship,FullTime,Active,L1,Designer,4,Hybrid,Travels rarely,39.41,4.45,10.879,253.104,0.0,0.1,0.0,10.894,3.211,19.847
Female,Saudi,25,High School,STEM,Unmarried,Within district,Buqaiq,Accounting,Permanent,FullTime,Active,L1,Media,4,Hybrid,Travels rarely,38.826,0.262,17.597,1618.961,0.041,0.085,5035.219,11.687,3.683,26.545
Male,Expat_Asia,43,Bachelors,Humanities,Unmarried,Within district,Jubail,IT,Permanent,FullTime,Active,L1,Media,4,Hybrid,Travels rarely,38.869,2.598,8.006,293.253,0.0,0.0,0.0,8.931,3.238,13.362
Male,Saudi,40,High School,Humanities,Married,Other district,Dammam,HR,Permanent,FullTime,Active,L1,Analyst,1,Remote,Travels rarely,39.76,11.707,12.017,578.104,0.128,0.0,5447.902,11.525,2.815,23.664
Male,Saudi,29,High School,Business,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Sales,2,On Site,Travels rarely,42.501,5.249,15.77,903.95,0.24,0.0,12314.558,17.77,3.532,14.932
Male,Expat_Arab,46,High School,Social Science,Unmarried,Within district,Dammam,HR,Internship,FullTime,Active,L1,Media,3,On Site,Travels rarely,42.024,6.845,12.015,688.849,0.051,0.0,1578.318,8.128,3.076,15.491
Male,Saudi,24,High School,Social Science,Unmarried,Within district,Dammam,HR,Zero Hours,FullTime,Active,L4,Sales,3,On Site,Travels often,38.299,0.0,30.765,1598.968,0.022,0.0,4067.233,20.518,2.818,28.853
Male,Saudi,66,High School,STEM,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,3,On Site,Travels rarely,38.936,3.327,13.635,478.812,0.131,0.064,1482.776,17.678,3.862,20.384
Male,Saudi,34,High School,Business,Married,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Analyst,3,Hybrid,Travels rarely,41.403,0.0,15.289,454.337,0.084,0.031,1141.545,18.747,3.582,24.523
