gender,nationality,age,education_level,education_field,marital_status,family_residence,region,department,contract_type,employment_type,employee_status,job_level,job_title,performance_rating,remote_status,business_trips,hours_worked,overtime_hours,hourly_rate,weekly_earnings,bonus,percent_salary_hike,tenure_years,work-life_balance,distance_from_home
Male,Saudi,18.913,Bachelors,STEM,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Manager,2.985,On Site,Travels rarely,21.275,5.18,14.685,74.273,0.355,0.182,17.206,2.761,15.424
Male,Saudi,52.779,High School,STEM,Married,Within district,Khobar,HR,Permanent,FullTime,Active,L1,Designer,3.397,Hybrid,Travels rarely,41.11,2.141,13.239,922.534,0.0,0.111,14.186,3.487,25.753
Male,Saudi,24.667,High School,Communication,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Non-Active,L1,Designer,2.869,On Site,Travels rarely,42.066,4.412,11.174,349.243,0.238,0.052,16.454,3.117,22.891
Male,Saudi,24.471,High School,Communication,Unmarried,Other district,Dammam,Management,Permanent,FullTime,Active,L1,Media,3.167,On Site,Travels often,41.136,3.161,13.528,317.268,0.0,0.013,14.672,6.354,21.652
Male,Expat_Arab,56.428,High School,Business,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Media,3.148,Hybrid,Travels rarely,34.96,6.282,15.084,237.949,0.018,0.005,16.619,2.937,29.956
Male,Saudi,26.852,High School,Humanities,Married,Other district,Khobar,HR,Internship,FullTime,Active,L1,Media,3.0,Hybrid,Travels often,22.612,1.907,14.139,242.304,0.193,0.06,12.968,4.005,24.016
Female,Expat_US,33.977,High School,Business,Married,Other district,Dammam,HR,Permanent,FullTime,Active,L2,Designer,1.103,Hybrid,Travels rarely,40.969,10.939,23.599,1717.162,0.079,-0.088,18.659,2.944,12.774
Male,Saudi,49.933,High School,Business,Unmarried,Within district,Dammam,Accounting,Internship,PartTime,Active,L3,Manager,3.673,On Site,Travels rarely,17.904,-0.015,23.814,1355.008,0.022,0.191,13.613,3.637,15.686
Female,Expat_Asia,40.266,Bachelors,Communication,Unmarried,Within district,Khobar,HR,Permanent,FullTime,Active,L2,Designer,1.011,On Site,Travels rarely,39.937,6.507,11.407,410.959,0.004,0.045,18.799,4.977,28.531
Male,Saudi,28.727,High School,Humanities,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L4,Analyst,2.072,On Site,Travels rarely,39.265,5.52,35.735,3631.835,0.092,0.093,13.052,4.483,23.905
Male,Expat_Arab,14.725,High School,Communication,Married,Within district,Dammam,Finance,Fixed Term,FullTime,Active,L2,Sales,5.086,Remote,Travels rarely,40.741,6.409,17.168,1037.345,0.082,0.117,15.776,3.164,14.32
Male,Saudi,22.906,High School,Communication,Married,Other district,Dammam,HR,Internship,FullTime,Active,L1,Media,2.997,On Site,Travels rarely,39.362,3.05,15.866,902.138,0.224,-0.066,21.94,3.461,16.099
Male,Saudi,20.028,High School,Communication,Unmarried,Within district,Dammam,HR,Internship,FullTime,Active,L1,Manager,3.0,On Site,Travels rarely,42.156,12.644,14.04,809.502,0.028,0.035,1.724,3.185,14.41
Female,Saudi,30.064,High School,Social Science,Married,Within district,Jeddah,Accounting,Fixed Term,FullTime,Active,L5,Analyst,3.488,On Site,Travels rarely,39.519,6.622,18.756,4456.503,0.038,0.05,13.236,2.492,29.12
Male,Expat_Arab,44.922,High School,Business,Unmarried,Other district,Buqaiq,HR,Permanent,PartTime,Active,L1,Designer,3.0,Hybrid,Travels rarely,20.969,2.87,10.504,204.092,-0.044,0.194,9.801,4.414,28.763
Male,Expat_Arab,23.266,Bachelors,STEM,Unmarried,Within district,Buqaiq,HR,Permanent,FullTime,Non-Active,L1,Sales,2.641,Hybrid,Travels rarely,39.03,3.924,23.276,1025.09,-0.02,0.057,12.133,3.846,17.553
Male,Expat_Arab,31.376,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Secretary,3.303,On Site,Travels rarely,20.63,3.727,14.49,331.79,0.238,-0.018,20.724,4.278,17.12
Male,Saudi,41.781,High School,Humanities,Unmarried,Within district,Dammam,HR,Internship,FullTime,Active,L1,Sales,2.936,On Site,Travels rarely,40.595,5.93,8.301,295.635,-0.021,0.004,17.226,3.486,23.328
Female,Saudi,62.357,PhD,Business,Unmarried,Within district,Khobar,Management,Internship,FullTime,Active,L1,Secretary,2.658,On Site,Travels rarely,39.61,10.935,18.803,763.423,0.259,0.269,24.016,4.006,15.781
Female,Saudi,24.65,Bachelors,STEM,Married,Other district,Dammam,HR,Fixed Term,FullTime,Active,L1,Media,2.556,On Site,Travels rarely,51.113,0.006,13.068,409.126,0.091,0.046,6.055,4.519,14.368
Male,Saudi,40.063,Bachelors,Humanities,Married,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Manager,2.508,On Site,Travels often,29.324,1.12,10.144,237.378,0.047,0.0,19.383,4.003,24.655
Male,Saudi,42.245,Bachelors,Communication,Unmarried,Within district,Dammam,IT,Fixed Term,PartTime,Active,L1,Designer,3.029,Remote,Travels rarely,28.334,0.993,11.728,1182.433,0.187,0.016,13.995,3.495,14.671
Female,Saudi,31.263,Bachelors,STEM,Married,Other district,Riyadh,Sales,Permanent,FullTime,Active,L3,Media,3.03,Hybrid,Travels rarely,38.232,13.625,49.643,5800.334,0.141,0.207,14.194,3.721,27.926
Male,Saudi,50.367,High School,Communication,Unmarried,Within district,Khobar,Finance,Internship,FullTime,Active,L1,Media,2.113,On Site,Travels rarely,35.197,3.34,13.105,730.336,0.057,0.017,9.648,4.753,12.599
Female,Saudi,44.276,High School,Humanities,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Manager,3.545,Hybrid,Travels rarely,21.01,0.302,8.603,157.218,0.173,0.202,11.124,2.914,17.37
Male,Saudi,9.129,High School,Humanities,Unmarried,Within district,Dammam,Design,Fixed Term,PartTime,Active,L1,Designer,2.855,Hybrid,Travels often,15.782,1.884,17.189,252.991,0.0,0.077,10.199,4.561,23.828
Male,Expat_US,33.874,Bachelors,Business,Unmarried,Other district,Dammam,Sales,Permanent,FullTime,Active,L1,Sales,3.0,On Site,Travels rarely,40.998,2.969,15.669,875.307,0.085,-0.002,8.6,2.829,9.768
Female,Saudi,50.853,Bachelors,Humanities,Married,Other district,Alhasa,HR,Fixed Term,PartTime,Active,L2,Sales,4.884,Hybrid,Travels rarely,39.958,6.138,14.254,289.929,0.005,0.097,13.778,3.72,15.023
Male,Expat_Arab,27.725,High School,Humanities,Unmarried,Other district,Dammam,Finance,Permanent,FullTime,Non-Active,L1,Manager,3.12,Hybrid,Travels rarely,40.059,11.285,6.915,448.447,0.021,0.0,9.918,3.407,26.028
Male,Saudi,29.533,High School,STEM,Married,Within district,Dammam,HR,Zero Hours,PartTime,Active,L2,Manager,2.823,Hybrid,Travels rarely,16.443,0.828,22.169,1101.209,0.115,0.191,20.256,4.558,22.145
Male,Saudi,36.818,High School,Business,Unmarried,Within district,Dammam,HR,Internship,FullTime,Active,L1,Sales,2.342,Hybrid,Travels rarely,40.535,0.347,14.945,404.188,0.044,0.067,21.025,2.883,20.618
Male,Saudi,18.903,High School,Business,Unmarried,Other district,Dammam,HR,Permanent,PartTime,Active,L1,Manager,3.065,On Site,Travels often,19.084,-0.174,15.166,138.754,0.025,0.007,15.834,4.066,13.256
Male,Expat_Europe,52.904,High School,Humanities,Married,Within district,Dammam,IT,Fixed Term,PartTime,Active,L1,Sales,3.531,On Site,Travels rarely,35.773,-1.282,12.208,236.662,-0.0,0.017,11.102,2.516,26.07
Male,Saudi,37.025,High School,Communication,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Manager,2.83,On Site,Travels rarely,38.353,5.605,9.516,282.842,0.227,0.046,11.616,4.738,20.945
Male,Expat_Arab,23.543,High School,Communication,Married,Within district,Alhasa,HR,Permanent,FullTime,Active,L2,Designer,1.893,Remote,Travels rarely,41.562,3.243,21.442,1345.843,-0.052,0.164,16.934,3.434,12.691
Male,Saudi,52.113,High School,Social Science,Unmarried,Within district,Dammam,HR,Fixed Term,PartTime,Active,L2,Media,2.622,On Site,Travels often,27.452,0.0,17.665,304.317,0.086,0.179,28.71,2.263,23.046
Male,Saudi,48.432,High School,Social Science,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Sales,3.092,Hybrid,Travels rarely,42.167,6.089,17.328,599.089,0.038,0.065,7.119,3.001,13.756
Male,Expat_Arab,30.316,High School,Social Science,Unmarried,Within district,Khobar,HR,Internship,FullTime,Active,L1,Secretary,2.75,Hybrid,Travels rarely,38.461,0.003,18.873,1674.985,0.225,-0.052,9.375,3.051,19.031
Male,Saudi,48.546,High School,Communication,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3.241,On Site,Travels rarely,39.154,9.494,11.919,415.102,0.006,0.002,10.925,3.711,15.014
Male,Expat_Asia,33.565,High School,Communication,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Sales,3.056,Hybrid,Travels rarely,41.431,3.192,16.704,1530.896,0.001,0.183,27.98,3.487,17.7
Male,Saudi,59.211,Bachelors,Communication,Married,Within district,Jubail,HR,Fixed Term,FullTime,Active,L1,Analyst,2.92,On Site,Travels rarely,41.956,8.367,12.018,337.469,0.003,0.173,19.617,2.767,23.914
Female,Saudi,72.545,Bachelors,Social Science,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Secretary,4.0,On Site,Travels often,8.053,1.368,13.671,378.512,0.216,0.0,20.778,3.53,11.594
Male,Expat_US,32.954,High School,Communication,Unmarried,Within district,Khobar,HR,Fixed Term,PartTime,Active,L1,Media,2.098,On Site,Travels rarely,21.995,-2.02,12.911,186.751,0.021,0.019,23.345,3.099,16.912
Female,Expat_Arab,22.657,High School,Humanities,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,2.09,Remote,Travels often,41.878,4.574,9.402,1158.892,0.147,0.027,4.003,2.759,22.02
Female,Saudi,43.031,High School,Humanities,Married,Within district,Dammam,Finance,Permanent,PartTime,Active,L1,Designer,2.792,Hybrid,Travels often,23.341,1.442,12.558,155.839,0.068,0.122,12.452,3.782,23.078
Male,Saudi,25.997,High School,Humanities,Unmarried,Other district,Khobar,HR,Internship,FullTime,Active,L1,Designer,3.009,On Site,Travels rarely,41.831,8.89,12.798,895.429,0.123,0.2,7.705,2.988,17.497
Male,Expat_Arab,56.637,High School,Business,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Sales,2.034,On Site,Travels rarely,40.923,7.16,14.295,808.624,-0.019,0.134,22.038,3.275,32.922
Male,Expat_Arab,53.435,High School,Humanities,Married,Within district,Dammam,Finance,Internship,FullTime,Active,L1,Media,2.821,On Site,Travels rarely,39.889,1.703,21.721,1926.051,0.0,0.0,12.494,4.462,16.197
Female,Expat_Arab,39.437,High School,STEM,Married,Other district,Khobar,IT,Permanent,PartTime,Active,L1,Sales,2.87,On Site,Travels rarely,39.095,7.868,17.959,-637.773,-0.033,-0.004,16.979,3.44,22.326
Male,Saudi,39.724,High School,Social Science,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Manager,3.0,On Site,Travels rarely,39.831,-0.105,36.823,6377.207,0.164,0.19,0.428,4.238,20.459
Female,Saudi,35.405,High School,Humanities,Married,Other district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,2.98,On Site,Travels rarely,39.432,10.381,13.649,525.954,0.005,0.0,20.552,2.126,15.349
Male,Saudi,17.549,High School,STEM,Unmarried,Within district,Dammam,Sales,Permanent,FullTime,Active,L1,Media,3.46,On Site,Travels rarely,38.905,1.979,13.137,894.061,0.001,0.033,25.11,3.693,26.231
Female,Saudi,7.255,High School,Humanities,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Designer,2.069,On Site,Travels rarely,18.335,0.895,15.909,286.516,0.104,0.027,9.75,4.398,20.282
Female,Saudi,36.081,Masters,Communication,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Sales,4.953,Hybrid,Travels rarely,40.375,10.21,13.133,463.872,0.173,0.064,12.399,4.74,29.498
Male,Saudi,9.589,High School,Humanities,Unmarried,Within district,Dammam,Finance,Permanent,PartTime,Active,L1,Designer,4.149,Hybrid,Travels rarely,33.339,3.666,10.212,172.247,0.11,0.123,2.053,3.858,12.682
Male,Saudi,31.62,High School,Communication,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Designer,3.796,Hybrid,Travels rarely,20.161,0.944,23.648,361.44,0.106,-0.001,26.067,3.048,15.392
Male,Saudi,9.689,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Sales,1.671,Hybrid,Travels rarely,29.272,0.53,16.19,772.634,0.12,0.2,16.665,3.307,22.952
Male,Saudi,42.259,High School,Humanities,Unmarried,Within district,Dammam,Finance,Permanent,FullTime,Non-Active,L1,Media,1.893,Remote,Travels rarely,39.296,1.565,12.673,592.533,-0.002,-0.055,17.708,3.309,34.3
Female,Saudi,44.899,PhD,STEM,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Active,L2,Designer,3.14,Hybrid,Travels often,40.895,12.32,19.096,3399.186,0.028,0.137,20.098,3.553,22.929
Male,Saudi,33.257,High School,Humanities,Unmarried,Within district,Dammam,HR,Internship,PartTime,Active,L1,Media,3.571,On Site,Travels rarely,20.683,0.185,9.702,295.228,-0.068,0.135,12.068,3.198,17.286
Male,Expat_Arab,50.926,Bachelors,Social Science,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Designer,3.0,On Site,Travels rarely,42.148,-0.175,18.791,843.787,0.057,0.2,17.865,3.997,21.201
Male,Saudi,41.67,High School,Humanities,Married,Within district,Jeddah,Finance,Fixed Term,FullTime,Active,L2,Sales,3.52,On Site,Travels rarely,44.794,3.36,37.563,3017.393,0.134,0.006,21.011,3.837,10.65
Male,Saudi,25.584,Bachelors,Humanities,Married,Within district,Khobar,HR,Zero Hours,FullTime,Active,L1,Designer,3.068,On Site,Travels rarely,37.013,7.112,9.696,462.812,0.0,0.026,5.467,3.343,27.905
Male,Expat_Arab,40.414,High School,Humanities,Married,Within district,Dammam,HR,Internship,FullTime,Active,L2,Analyst,2.652,On Site,Travels often,38.432,2.155,15.88,796.572,0.0,0.05,16.648,4.094,24.817
Male,Saudi,28.638,Bachelors,Humanities,Married,Within district,Khobar,Finance,Zero Hours,FullTime,Active,L1,Designer,4.191,Hybrid,Travels often,41.648,-0.015,11.36,684.353,0.304,0.173,16.016,3.009,16.992
Male,Expat_Asia,24.373,PhD,Communication,Unmarried,Within district,Riyadh,HR,Permanent,FullTime,Active,L1,Designer,4.174,Hybrid,Travels rarely,34.275,3.828,35.102,1956.07,0.05,0.146,10.667,3.414,33.068
Female,Expat_Arab,39.48,High School,Business,Married,Within district,Dammam,HR,Internship,FullTime,Non-Active,L1,Manager,3.164,Remote,Travels rarely,41.114,9.361,10.149,1143.257,0.038,-0.003,15.235,4.375,11.254
Male,Saudi,28.959,High School,Communication,Married,Within district,Dammam,Finance,Fixed Term,FullTime,Active,L1,Sales,1.673,On Site,Travels rarely,49.131,-0.644,14.803,698.555,0.131,0.045,5.837,3.7,19.569
Male,Expat_US,47.306,High School,Business,Married,Within district,Dammam,HR,Fixed Term,PartTime,Active,L2,Media,4.556,Hybrid,Travels often,24.179,3.12,16.952,404.212,0.246,0.186,15.959,3.557,26.351
Male,Saudi,27.363,Bachelors,STEM,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Media,2.79,Hybrid,Travels often,41.389,5.03,16.455,1196.086,0.165,-0.01,7.107,3.154,20.149
Female,Saudi,60.091,Masters,Communication,Married,Within district,Dammam,IT,Permanent,FullTime,Active,L1,Media,3.194,Hybrid,Travels rarely,34.188,2.727,12.942,316.67,0.289,0.089,16.108,2.876,16.099
Male,Saudi,61.676,High School,Humanities,Married,Other district,Dammam,HR,Internship,PartTime,Active,L4,Media,4.752,Hybrid,Travels often,20.151,0.893,33.428,2298.817,0.026,-0.011,14.796,3.412,22.778
Male,Saudi,27.408,Bachelors,Social Science,Married,Within district,Jeddah,HR,Permanent,FullTime,Active,L1,Analyst,2.512,Hybrid,Travels rarely,39.867,-1.386,17.528,1378.225,0.023,0.161,9.543,4.159,21.443
Male,Saudi,22.183,Bachelors,Humanities,Unmarried,Within district,Dammam,Finance,Permanent,FullTime,Non-Active,L1,Manager,0.966,Hybrid,Travels often,38.286,8.744,13.591,1155.522,0.04,0.163,8.408,3.128,21.989
Male,Saudi,26.201,High School,Humanities,Unmarried,Within district,Alhasa,HR,Permanent,FullTime,Active,L1,Analyst,3.461,On Site,Travels rarely,37.162,4.505,15.635,503.363,0.109,0.216,16.773,4.246,19.916
Female,Saudi,57.694,PhD,Communication,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,3.0,Hybrid,Travels rarely,41.055,4.088,11.012,192.824,0.034,0.115,7.023,3.485,12.321
Female,Saudi,26.434,High School,Business,Unmarried,Within district,Dammam,Accounting,Fixed Term,FullTime,Active,L3,Media,2.642,On Site,Travels rarely,39.616,6.415,46.847,7921.625,0.308,0.141,4.528,3.575,21.573
Male,Saudi,29.417,High School,Humanities,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,3.463,On Site,Travels often,19.606,0.365,14.093,92.556,-0.028,0.101,18.331,3.368,43.207
Male,Saudi,28.095,High School,Humanities,Unmarried,Other district,Khobar,HR,Internship,FullTime,Active,L2,Manager,0.565,On Site,Travels rarely,40.467,7.7,15.385,725.731,0.039,0.0,29.898,4.619,23.735
Male,Expat_Arab,26.522,Bachelors,Business,Married,Within district,Dammam,HR,Internship,FullTime,Active,L1,Designer,2.64,On Site,Travels rarely,40.409,4.486,15.815,1193.218,0.184,0.055,4.077,4.015,17.951
Male,Saudi,30.969,Bachelors,STEM,Unmarried,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Analyst,3.333,Hybrid,Travels rarely,26.265,-1.455,22.603,496.58,0.163,0.09,40.452,4.059,22.167
Male,Saudi,47.489,High School,Humanities,Married,Other district,Jubail,Finance,Fixed Term,PartTime,Active,L1,Media,2.244,On Site,Travels rarely,20.289,1.741,8.243,82.564,0.053,0.0,9.872,2.278,23.838
Male,Saudi,33.875,High School,Social Science,Unmarried,Within district,Khobar,HR,Permanent,PartTime,Active,L1,Manager,2.782,Hybrid,Travels rarely,17.955,0.655,17.885,530.116,0.17,-0.115,9.409,1.956,21.668
Female,Saudi,37.703,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Designer,4.806,On Site,Travels rarely,40.558,11.042,20.274,1403.711,0.029,0.077,21.108,3.31,15.403
Male,Expat_Arab,52.957,High School,Business,Married,Within district,Buqaiq,Sales,Permanent,FullTime,Active,L1,Media,2.735,Remote,Travels rarely,40.729,2.745,15.481,927.056,0.186,0.158,13.689,3.188,9.418
Male,Saudi,18.0,Masters,Communication,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,3.103,On Site,Travels rarely,52.841,3.41,13.108,515.625,0.117,0.131,6.063,4.182,21.097
Male,Saudi,48.137,High School,STEM,Unmarried,Within district,Khobar,HR,Internship,FullTime,Non-Active,L4,Manager,3.761,On Site,Travels often,38.894,3.576,37.469,4016.984,0.179,0.028,15.859,2.969,18.249
Female,Expat_Arab,46.266,High School,Humanities,Unmarried,Within district,Jubail,HR,Internship,FullTime,Active,L1,Media,3.296,Hybrid,Travels often,40.077,2.006,9.228,654.113,-0.003,0.0,21.296,4.032,20.932
Female,Expat_Arab,30.859,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Sales,2.129,Hybrid,Travels rarely,40.846,8.204,12.052,1701.326,0.116,0.116,14.568,4.458,19.048
Male,Saudi,42.577,PhD,Social Science,Married,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Designer,4.107,Hybrid,Travels rarely,39.011,2.812,20.402,639.673,0.045,0.019,5.683,2.736,20.302
Female,Saudi,39.675,High School,Communication,Unmarried,Other district,Khobar,HR,Permanent,FullTime,Active,L1,Media,3.064,On Site,Travels rarely,39.862,7.16,8.684,450.401,0.106,0.019,6.284,2.675,17.396
Male,Expat_Arab,18.93,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,2.853,On Site,Travels often,41.893,4.072,10.798,230.379,0.0,0.188,26.567,3.479,28.874
Male,Expat_Europe,27.331,High School,STEM,Unmarried,Within district,Khobar,Customer Support,Permanent,FullTime,Active,L1,Media,3.593,On Site,Travels rarely,41.381,4.68,17.629,1271.911,0.298,0.187,25.073,5.091,19.46
Male,Saudi,62.214,Bachelors,Business,Unmarried,Within district,Buqaiq,HR,Permanent,FullTime,Active,L2,Manager,4.426,On Site,Travels rarely,39.699,5.591,16.549,1010.772,0.146,0.205,16.779,4.241,24.117
Male,Saudi,44.89,High School,Business,Unmarried,Within district,Khobar,HR,Permanent,FullTime,Active,L1,Analyst,3.57,On Site,Travels rarely,39.178,4.546,15.729,982.34,0.0,0.06,14.138,4.037,16.283
Male,Saudi,50.015,High School,Communication,Unmarried,Other district,Dammam,IT,Permanent,FullTime,Active,L1,Media,4.064,On Site,Travels rarely,15.235,4.002,14.555,260.139,0.027,0.034,17.401,4.081,16.041
Male,Saudi,38.771,High School,Humanities,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,1.86,On Site,Travels rarely,36.767,3.258,9.505,363.644,0.002,0.085,22.461,3.887,12.855
