gender,nationality,age,education_level,education_field,marital_status,family_residence,region,department,contract_type,employment_type,employee_status,job_level,job_title,performance_rating,remote_status,business_trips,hours_worked,overtime_hours,hourly_rate,weekly_earnings,bonus,percent_salary_hike,tenure_years,work-life_balance,distance_from_home
Male,Saudi,50,High School,Business,Unmarried,Other district,Dammam,Finance,Internship,PartTime,Active,L1,Manager,4,Remote,Travels often,21.797,12.564,15.667,367.823,0.025,0.0,19.849,4.425,11.653
Male,Saudi,24,High School,Humanities,Unmarried,Within district,Dammam,Finance,Permanent,PartTime,Non-Active,L1,Analyst,3,Hybrid,Travels rarely,20.609,2.643,12.903,209.329,0.036,0.128,15.511,3.949,24.035
Male,Expat_Arab,27,High School,Communication,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Media,3,On Site,Travels rarely,41.153,7.948,15.763,660.306,0.207,0.198,27.001,3.715,27.859
Male,Saudi,29,Masters,Business,Married,Within district,Khobar,HR,Internship,PartTime,Active,L1,Designer,3,On Site,Travels often,40.043,0.171,15.064,443.737,0.163,0.179,14.599,4.091,12.476
Male,Saudi,61,Bachelors,Humanities,Unmarried,Within district,Dammam,HR,Internship,PartTime,Active,L1,Analyst,3,On Site,Travels often,21.987,2.712,15.314,231.341,0.0,0.177,15.0,4.312,19.81
Male,Expat_Arab,27,High School,STEM,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L3,Designer,4,Hybrid,Travels often,40.64,14.856,34.745,3187.924,0.073,0.07,20.802,4.239,23.188
Male,Saudi,27,High School,Communication,Unmarried,Other district,Dammam,Finance,Internship,FullTime,Active,L1,Sales,3,Remote,Travels rarely,40.595,2.656,18.809,753.348,0.0,0.199,11.344,4.228,38.777
Female,Saudi,29,High School,Communication,Married,Within district,Dammam,Accounting,Internship,FullTime,Active,L1,Designer,3,Hybrid,Travels often,41.39,2.137,19.37,954.574,0.062,0.017,8.687,4.96,9.199
Male,Saudi,50,PhD,Business,Unmarried,Within district,Dammam,HR,Zero Hours,FullTime,Active,L1,Secretary,3,Hybrid,Travels rarely,39.894,11.512,15.296,496.126,0.0,0.075,11.94,4.104,27.375
Male,Saudi,29,High School,Business,Married,Other district,Dammam,Finance,Permanent,FullTime,Active,L1,Designer,4,Hybrid,Travels often,39.505,3.938,14.28,240.373,0.062,0.087,15.152,3.856,19.827
Female,Saudi,23,Bachelors,Communication,Married,Within district,Khobar,HR,Permanent,FullTime,Active,L1,Sales,3,Hybrid,Travels rarely,41.049,4.772,20.396,440.285,0.0,0.199,11.641,4.068,16.988
Female,Expat_Arab,50,High School,Social Science,Unmarried,Within district,Dammam,HR,Internship,FullTime,Active,L1,Manager,3,On Site,Travels rarely,40.473,15.416,18.987,740.218,0.071,0.08,10.47,3.93,10.707
Male,Saudi,30,High School,Social Science,Married,Within district,Alhasa,HR,Permanent,FullTime,Active,L2,Designer,3,Hybrid,Travels rarely,41.513,3.567,15.171,23671.368,0.0,0.0,14.136,3.094,23.998
Female,Saudi,67,High School,Business,Unmarried,Within district,Dammam,HR,Internship,FullTime,Active,L1,Analyst,3,Remote,Travels often,24.88,12.606,10.53,433.165,0.147,0.001,6.69,4.129,17.612
Male,Saudi,40,High School,STEM,Unmarried,Other district,Dammam,IT,Permanent,PartTime,Active,L1,Analyst,3,On Site,Travels rarely,41.269,13.226,15.729,640.236,0.164,0.182,16.138,4.138,20.555
Male,Saudi,27,High School,Humanities,Unmarried,Within district,Jubail,HR,Permanent,FullTime,Active,L1,Secretary,3,Remote,Travels rarely,40.835,9.756,13.86,629.627,0.001,0.0,24.648,3.545,19.566
Male,Expat_Arab,19,High School,Business,Unmarried,Within district,Dammam,Customer Support,Fixed Term,FullTime,Active,L1,Designer,2,On Site,Travels rarely,41.494,15.115,19.344,941.275,0.05,0.067,22.764,3.912,10.835
Male,Expat_Europe,28,High School,Humanities,Unmarried,Within district,Alhasa,Sales,Permanent,FullTime,Active,L1,Manager,4,On Site,Travels often,42.087,13.221,13.626,797.78,0.0,0.041,22.039,3.857,18.514
Female,Saudi,45,Masters,Humanities,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Secretary,4,Hybrid,Travels often,41.841,2.613,12.981,387.596,0.148,0.0,27.176,4.429,23.837
Male,Expat_Arab,58,High School,Communication,Married,Other district,Dammam,Finance,Permanent,PartTime,Active,L1,Designer,3,On Site,Travels often,23.413,3.1,15.655,170.81,0.001,0.2,12.454,3.975,17.763
Female,Saudi,28,Bachelors,Communication,Unmarried,Within district,Jeddah,Finance,Internship,FullTime,Active,L1,Media,3,On Site,Travels rarely,41.071,3.817,14.249,256.775,0.019,0.0,31.732,1.415,11.319
Male,Expat_US,26,High School,Humanities,Unmarried,Within district,Dammam,HR,Internship,PartTime,Active,L1,Designer,5,On Site,Travels rarely,23.313,4.817,14.181,294.277,0.0,0.0,11.18,3.868,18.756
Male,Saudi,44,High School,STEM,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Manager,2,Remote,Travels rarely,40.225,11.43,17.487,24542.944,0.046,0.001,8.62,3.682,8.727
Male,Saudi,59,High School,Business,Unmarried,Within district,Dammam,Finance,Internship,FullTime,Active,L1,Media,3,Hybrid,Travels often,40.352,9.83,20.134,769.053,0.053,0.0,8.695,3.626,17.59
Female,Saudi,18,Masters,Communication,Unmarried,Within district,Dammam,HR,Internship,FullTime,Active,L4,Media,3,On Site,Travels rarely,40.131,11.111,29.877,920.462,0.151,0.0,20.318,4.091,14.378
Female,Expat_Europe,23,High School,Social Science,Married,Within district,Alhasa,IT,Fixed Term,FullTime,Active,L3,Analyst,4,Hybrid,Travels often,40.727,13.182,12.975,738.986,0.055,0.0,17.976,4.431,12.652
Female,Expat_Asia,33,High School,Communication,Married,Within district,Dammam,Finance,Permanent,FullTime,Active,L2,Media,3,Remote,Travels often,41.466,4.159,19.497,3469.405,0.001,0.138,14.171,3.808,19.715
Male,Expat_Arab,18,High School,Communication,Married,Within district,Dammam,Finance,Permanent,FullTime,Active,L3,Designer,4,On Site,Travels often,41.669,0.055,29.387,2452.502,0.112,0.001,15.528,4.161,17.186
Male,Expat_US,56,High School,Social Science,Unmarried,Other district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,3,On Site,Travels often,40.623,5.309,15.132,17690.056,0.065,0.0,8.018,3.678,19.199
Male,Saudi,65,High School,Communication,Unmarried,Within district,Dammam,Finance,Internship,PartTime,Active,L1,Analyst,3,Hybrid,Travels often,18.83,1.59,15.394,61.629,0.0,0.178,17.182,3.885,19.874
Male,Saudi,52,High School,Communication,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Sales,4,On Site,Travels often,22.409,0.184,13.8,135.591,0.039,0.0,14.157,3.488,26.324
Male,Saudi,18,High School,Humanities,Married,Other district,Dammam,HR,Permanent,FullTime,Active,L4,Analyst,3,On Site,Travels rarely,40.868,4.166,19.222,635.604,0.001,0.0,15.11,3.295,14.386
Male,Expat_Arab,27,Masters,STEM,Unmarried,Within district,Khobar,HR,Permanent,FullTime,Active,L2,Designer,3,On Site,Travels often,38.999,2.564,19.82,1000.438,0.135,0.062,21.347,3.9,15.547
Female,Expat_US,18,PhD,Communication,Married,Within district,Dammam,HR,Internship,FullTime,Active,L4,Media,3,Hybrid,Travels often,38.76,5.515,56.199,623.973,0.104,0.011,16.721,2.492,23.35
Male,Saudi,18,High School,STEM,Married,Within district,Buqaiq,Sales,Permanent,FullTime,Active,L1,Analyst,3,Remote,Travels rarely,40.888,14.789,25.318,2703.155,0.0,0.001,9.141,1.898,11.127
Male,Saudi,28,High School,Social Science,Married,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Analyst,4,On Site,Travels rarely,41.629,7.429,15.083,541.306,0.176,0.0,21.128,3.585,8.215
Female,Saudi,58,High School,Communication,Married,Other district,Khobar,Finance,Permanent,PartTime,Active,L1,Sales,4,Hybrid,Travels rarely,24.458,2.088,13.944,500.098,0.002,0.085,17.629,4.549,13.613
Male,Saudi,22,Bachelors,Business,Married,Within district,Dammam,HR,Internship,FullTime,Active,L2,Sales,3,Hybrid,Travels rarely,40.454,3.639,14.797,431.903,0.0,0.2,6.764,4.464,28.333
Male,Saudi,34,High School,Social Science,Unmarried,Within district,Dammam,Finance,Internship,FullTime,Active,L1,Media,3,On Site,Travels often,41.521,9.954,11.227,381.293,0.0,0.091,19.351,1.931,9.561
Female,Expat_Arab,54,High School,Communication,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L2,Media,2,On Site,Travels rarely,41.598,8.574,19.527,905.715,0.133,0.037,10.661,1.557,25.05
Male,Expat_Arab,18,Masters,STEM,Married,Within district,Jeddah,HR,Permanent,FullTime,Active,L4,Designer,3,Hybrid,Travels rarely,40.615,4.829,24.653,1233.431,0.001,0.122,19.326,3.476,24.144
Female,Expat_Arab,29,Masters,Business,Married,Within district,Dammam,Finance,Internship,PartTime,Active,L2,Designer,3,Remote,Travels rarely,19.683,1.067,16.847,331.757,0.0,0.151,14.258,4.57,14.976
Male,Expat_Arab,28,Masters,Business,Married,Within district,Dammam,Finance,Permanent,PartTime,Active,L1,Analyst,4,On Site,Travels often,24.843,0.684,15.184,294.926,0.124,0.0,13.848,4.129,23.236
Male,Saudi,31,Bachelors,Humanities,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Designer,3,Remote,Travels rarely,40.996,2.462,12.951,470.046,0.048,0.102,11.4,4.187,18.67
Male,Saudi,27,High School,Communication,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Designer,5,On Site,Travels rarely,40.836,8.988,15.247,589.505,0.001,0.0,8.189,3.818,16.999
Male,Saudi,26,High School,Business,Unmarried,Within district,Buqaiq,IT,Permanent,FullTime,Active,L2,Analyst,2,On Site,Travels often,39.789,3.515,13.336,512.506,0.156,0.2,14.431,4.032,21.065
Male,Saudi,37,High School,Business,Unmarried,Within district,Alhasa,Finance,Internship,PartTime,Active,L1,Analyst,3,On Site,Travels rarely,23.451,2.838,14.5,425.366,0.278,0.001,22.963,3.282,20.567
Male,Saudi,44,High School,Social Science,Married,Within district,Khobar,Finance,Permanent,FullTime,Non-Active,L1,Media,4,Hybrid,Travels rarely,41.431,10.82,10.701,610.022,0.001,0.057,22.29,3.68,22.81
Female,Saudi,18,High School,Communication,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Non-Active,L4,Manager,3,Hybrid,Travels rarely,40.655,5.157,41.72,3564.191,0.0,0.159,18.7,2.377,16.207
Male,Saudi,23,High School,Social Science,Unmarried,Within district,Jubail,Finance,Internship,PartTime,Active,L1,Media,3,Remote,Travels rarely,41.016,13.616,13.054,398.702,0.0,0.186,33.238,3.988,15.589
Female,Expat_Arab,42,High School,Business,Married,Within district,Buqaiq,HR,Permanent,FullTime,Active,L2,Secretary,5,On Site,Travels rarely,41.183,2.724,19.932,610.8,0.0,0.001,13.76,4.271,23.342
Male,Saudi,28,High School,Business,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Manager,1,Hybrid,Travels rarely,40.901,10.821,16.374,754.865,0.001,0.134,11.365,4.253,18.861
Female,Expat_Arab,36,High School,Humanities,Unmarried,Within district,Dammam,Finance,Internship,FullTime,Active,L1,Designer,3,On Site,Travels often,40.656,5.176,11.799,529.957,0.0,0.088,21.807,3.997,20.919
Female,Saudi,27,High School,Humanities,Unmarried,Within district,Dammam,Finance,Fixed Term,FullTime,Active,L1,Designer,4,On Site,Travels often,41.01,5.175,9.533,470.21,0.077,0.0,27.811,3.805,19.567
Male,Saudi,19,High School,Humanities,Married,Other district,Dammam,Finance,Internship,PartTime,Active,L1,Designer,3,On Site,Travels often,25.619,0.198,12.324,90.365,0.0,0.177,16.224,4.2,10.792
Male,Expat_Arab,26,High School,Business,Married,Within district,Alhasa,HR,Permanent,FullTime,Active,L1,Analyst,2,Remote,Travels rarely,41.937,10.049,16.496,441.446,0.165,0.001,14.322,3.683,5.405
Male,Expat_Arab,23,Bachelors,Humanities,Married,Within district,Dammam,Sales,Fixed Term,PartTime,Active,L1,Designer,4,Remote,Travels often,22.62,2.887,11.45,453.818,0.039,0.2,17.914,1.899,17.845
Female,Saudi,22,High School,Business,Unmarried,Within district,Dammam,Finance,Internship,FullTime,Active,L2,Media,4,On Site,Travels often,40.399,3.968,16.459,735.137,0.165,0.144,18.898,1.988,17.55
Male,Expat_US,28,High School,Business,Married,Within district,Dammam,Finance,Internship,FullTime,Active,L2,Designer,3,On Site,Travels often,40.75,2.69,16.476,898.362,0.261,0.0,15.097,4.483,23.086
Male,Saudi,19,High School,STEM,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Secretary,4,On Site,Travels often,39.848,5.209,13.625,635.862,0.0,0.082,23.5,2.158,10.576
Male,Saudi,28,High School,Communication,Unmarried,Other district,Dammam,Finance,Internship,FullTime,Active,L1,Media,3,Hybrid,Travels rarely,40.411,6.347,15.08,557.421,0.138,0.2,10.199,3.344,17.875
Female,Expat_Arab,27,High School,Social Science,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L3,Designer,3,On Site,Travels often,41.699,12.366,21.092,3854.197,0.001,0.001,9.454,3.749,31.79
Female,Saudi,44,High School,Business,Married,Within district,Buqaiq,HR,Permanent,FullTime,Active,L1,Analyst,3,Remote,Travels rarely,41.144,0.19,16.361,618.991,0.0,0.0,25.696,3.45,22.259
Male,Expat_Asia,31,High School,Humanities,Married,Within district,Buqaiq,HR,Permanent,FullTime,Active,L1,Manager,1,Remote,Travels rarely,41.706,11.462,15.829,455.056,0.086,0.2,13.284,4.509,20.649
Male,Expat_US,31,Masters,Business,Married,Within district,Alhasa,HR,Internship,PartTime,Active,L2,Analyst,3,On Site,Travels rarely,25.82,6.127,23.54,1312.737,0.148,0.001,23.308,2.134,15.629
Female,Expat_Arab,25,High School,Humanities,Married,Within district,Dammam,Finance,Permanent,PartTime,Active,L1,Designer,3,On Site,Travels often,24.805,1.028,14.71,469.101,0.055,0.132,12.422,3.546,21.339
Male,Expat_Europe,23,High School,STEM,Married,Within district,Dammam,Design,Internship,FullTime,Active,L1,Designer,4,On Site,Travels rarely,40.026,14.405,14.684,654.264,0.23,0.028,15.69,4.144,19.947
Male,Saudi,44,Masters,Communication,Unmarried,Within district,Dammam,HR,Internship,FullTime,Non-Active,L1,Designer,3,Hybrid,Travels often,41.385,14.698,16.984,702.323,0.06,0.001,11.22,2.69,23.094
Female,Expat_Asia,27,High School,Social Science,Unmarried,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Designer,3,On Site,Travels often,41.968,8.255,15.944,649.434,0.072,0.018,15.03,2.755,12.985
Female,Expat_Arab,18,High School,Humanities,Unmarried,Within district,Dammam,HR,Internship,FullTime,Active,L2,Manager,1,Hybrid,Travels rarely,40.179,12.408,15.972,770.93,0.0,0.17,28.386,4.096,18.043
Male,Saudi,27,High School,Communication,Unmarried,Within district,Khobar,Finance,Internship,PartTime,Active,L2,Designer,3,On Site,Travels often,20.061,1.47,13.641,75.14,0.126,0.179,18.967,3.343,19.206
Male,Expat_US,18,High School,Humanities,Unmarried,Within district,Dammam,Finance,Permanent,PartTime,Active,L2,Designer,3,On Site,Travels often,20.249,4.743,12.277,82.369,0.024,0.179,20.127,2.544,12.379
Male,Saudi,61,High School,Business,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Designer,3,Hybrid,Travels often,42.11,2.284,10.84,422.905,0.081,0.0,5.498,4.088,23.12
Female,Expat_Asia,19,High School,Social Science,Unmarried,Within district,Dammam,HR,Internship,FullTime,Active,L4,Media,3,Hybrid,Travels often,40.766,16.264,31.65,30369.21,0.136,0.0,8.986,3.696,11.146
Male,Saudi,26,High School,Business,Unmarried,Within district,Dammam,Finance,Permanent,FullTime,Active,L2,Designer,2,On Site,Travels rarely,39.41,8.472,16.689,742.474,0.194,0.0,14.121,3.232,18.715
Male,Expat_Asia,42,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Designer,4,On Site,Travels rarely,40.418,0.345,12.917,373.604,0.222,0.179,23.647,4.434,15.582
Female,Expat_Arab,28,Bachelors,Communication,Unmarried,Within district,Jubail,HR,Internship,FullTime,Active,L1,Analyst,4,On Site,Travels often,41.16,13.256,14.663,830.079,0.038,0.0,11.684,3.919,22.038
Male,Expat_US,62,High School,Communication,Unmarried,Other district,Dammam,Finance,Permanent,FullTime,Active,L5,Sales,4,Remote,Travels often,39.856,8.595,14.493,457.746,0.165,0.175,13.296,2.955,29.952
Male,Expat_US,19,Masters,Social Science,Unmarried,Other district,Khobar,HR,Permanent,FullTime,Active,L2,Sales,4,On Site,Travels rarely,41.454,9.074,14.841,724.878,0.06,0.0,8.149,1.718,20.238
Female,Expat_US,20,Bachelors,Social Science,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Analyst,3,On Site,Travels often,40.453,4.78,14.964,648.041,0.001,0.034,15.796,3.593,15.094
Female,Saudi,39,High School,Social Science,Unmarried,Within district,Dammam,Sales,Permanent,FullTime,Active,L2,Sales,2,Hybrid,Travels rarely,39.953,3.603,17.631,998.512,0.001,0.072,12.025,2.826,12.485
Female,Saudi,46,High School,Communication,Unmarried,Within district,Dammam,HR,Internship,PartTime,Active,L1,Media,3,On Site,Travels rarely,19.518,2.409,14.861,175.841,0.0,0.011,10.63,3.9,18.316
Male,Saudi,63,High School,STEM,Married,Within district,Dammam,Finance,Internship,FullTime,Active,L5,Designer,3,On Site,Travels often,41.647,0.088,32.21,5249.046,0.064,0.064,18.825,4.665,29.998
Female,Saudi,45,Masters,Communication,Married,Within district,Dammam,HR,Internship,FullTime,Active,L4,Media,5,On Site,Travels often,40.253,15.657,37.34,760.75,0.0,0.0,12.658,3.962,11.466
Female,Expat_Arab,23,Bachelors,Business,Married,Within district,Dammam,HR,Internship,FullTime,Active,L1,Secretary,3,On Site,Travels rarely,43.034,11.819,16.7,873.515,0.057,0.064,11.215,4.039,22.254
Female,Expat_Arab,32,High School,Business,Married,Within district,Dammam,HR,Internship,FullTime,Active,L1,Designer,4,On Site,Travels often,40.751,3.441,13.518,995.689,0.189,0.07,9.925,3.063,7.957
Male,Saudi,26,High School,Humanities,Married,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Manager,3,Remote,Travels often,41.251,3.48,10.974,557.675,0.151,0.0,13.837,4.374,18.549
Male,Saudi,47,Bachelors,Business,Married,Within district,Alhasa,Finance,Permanent,PartTime,Active,L1,Media,4,Hybrid,Travels rarely,20.2,13.721,13.198,162.563,0.093,0.001,10.155,3.916,19.183
Female,Expat_US,19,High School,Social Science,Married,Within district,Buqaiq,Finance,Permanent,PartTime,Active,L1,Media,4,Remote,Travels rarely,40.73,11.118,16.201,498.195,0.121,0.2,29.43,1.38,18.298
Female,Saudi,33,Bachelors,Humanities,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Manager,4,Remote,Travels rarely,40.896,10.523,18.034,949.372,0.054,0.199,21.773,2.996,16.148
Male,Expat_Asia,27,High School,Business,Married,Within district,Khobar,HR,Fixed Term,FullTime,Active,L1,Secretary,1,On Site,Travels rarely,40.734,8.802,20.031,751.874,0.192,0.175,4.985,4.994,21.771
Male,Expat_Asia,34,High School,Social Science,Married,Within district,Khobar,Finance,Permanent,FullTime,Active,L1,Media,3,Hybrid,Travels rarely,39.798,11.22,17.159,596.012,0.001,0.0,19.614,4.275,12.224
Male,Expat_Arab,23,High School,STEM,Unmarried,Within district,Dammam,HR,Internship,PartTime,Non-Active,L1,Secretary,3,Hybrid,Travels often,41.142,14.174,16.299,340.325,0.121,0.2,9.967,4.251,12.444
Male,Expat_Europe,50,Bachelors,Humanities,Married,Within district,Riyadh,Customer Support,Fixed Term,FullTime,Active,L1,Designer,4,On Site,Travels rarely,42.586,2.253,10.299,333.237,0.0,0.2,12.332,3.489,24.183
Female,Saudi,43,High School,Humanities,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Active,L3,Designer,3,On Site,Travels often,40.1,11.179,25.822,2100.386,0.165,0.183,12.926,4.121,14.641
Male,Saudi,55,High School,Humanities,Unmarried,Within district,Buqaiq,HR,Internship,FullTime,Active,L1,Media,3,Hybrid,Travels rarely,40.09,2.459,12.983,311.727,0.0,0.131,18.447,2.408,22.345
Female,Saudi,30,High School,STEM,Unmarried,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Sales,4,Hybrid,Travels rarely,41.448,13.53,19.412,890.901,0.165,0.023,24.326,3.741,30.709
Male,Expat_Arab,65,Masters,Humanities,Unmarried,Within district,Dammam,Sales,Permanent,PartTime,Active,L2,Media,5,On Site,Travels often,25.455,2.644,15.289,412.301,0.263,0.0,25.027,3.946,17.083
